id,_description,_artist,_source,_material,_dimensions,_journal-id,_date-artwork,year,keywords,_link-dfkv,_iiif-link,_journal-name
ILLU_10456_73_0,L'Atelier du peintre. Allégorie Réelle déterminant une phase de sept années de ma vie artistique (et morale),Gustave Courbet,https://en.wikipedia.org/wiki/The_Painter's_Studio,oil on canvas,361.00x598.00cm,1438,1855.0,1905,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10456,https://digi.ub.uni-heidelberg.de/diglit/kk1906/80,Kunst und Künstler
ILLU_10459_288_0,Leaving the Conservatory (La Sortie du conservatoire),Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Pierre_Auguste_Renoir_La-sortie_du_Conservatoire.jpg,oil on canvas,187.30x117.50cm,1438,1877.0,1906,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10459,https://digi.ub.uni-heidelberg.de/diglit/kk1906/295,Kunst und Künstler
ILLU_10461_458_0,The Princess from the Land of Porcelain (Sketch for Rose and Silver),James Abbott McNeill Whistler,,oil on board,34.00x61.50cm,1438,1864.0,1905,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10461,https://digi.ub.uni-heidelberg.de/diglit/kk1905/479,Kunst und Künstler
ILLU_10464_125_0,Te Arii Vahine (The Queen. The King's Wife),Paul Gauguin,https://pushkinmuseum.art/?lang=en,oil on canvas,97.00x130.00cm,1438,1896.0,1907,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10464,https://digi.ub.uni-heidelberg.de/diglit/kk1908/139,Kunst und Künstler
ILLU_10464_162_0,Two Tahitian Women,Paul Gauguin,https://www.metmuseum.org/art/collection/search/436446,oil on canvas,94.00x72.40cm,1438,1899.0,1907,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10464,https://digi.ub.uni-heidelberg.de/diglit/kk1908/176,Kunst und Künstler
ILLU_10466_421_0,Pont de Maincy,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Cezanne_Maincy.JPG,,,1438,1873.0,1908,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10466,https://digi.ub.uni-heidelberg.de/diglit/kk1908/438,Kunst und Künstler
ILLU_10479_241_0,Madame Michel-Lévy,Edouard Manet,https://www.nga.gov/collection/art-object-page.46636.html,pastel on canvas,74.20x51.00cm,1438,1882.0,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10479,https://digi.ub.uni-heidelberg.de/diglit/kk1910/253,Kunst und Künstler
ILLU_10479_242_0,Portrait of Henri Rochefort,Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_Portrait_Henri_Rochefort2.jpg,oil on canvas,81.50x66.50cm,1438,1881.0,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10479,https://digi.ub.uni-heidelberg.de/diglit/kk1910/254,Kunst und Künstler
ILLU_10480_271_0,Bridge,Pierre Bonnard,https://clevelandart.org/art/1948.156.9,lithograph,40.90x53.30cm,1438,1899.0,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10480,https://digi.ub.uni-heidelberg.de/diglit/kk1910/283,Kunst und Künstler
ILLU_10481_292_0,The Dance,Jean-Antoine Watteau,https://commons.wikimedia.org/wiki/File:1719_Watteau_Der_Tanz_anagoria.JPG,oil on canvas,97.00x116.00cm,1438,1719.0,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10481,https://digi.ub.uni-heidelberg.de/diglit/kk1910/304,Kunst und Künstler
ILLU_10481_300_0,The Draughtsman,Jean-Baptiste-Siméon Chardin,https://commons.wikimedia.org/wiki/File:Jean_Sim%C3%A9on_Chardin_-_The_Draughtsman_-_WGA04753.jpg,oil on canvas,81.00x64.00cm,1438,1737.0,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10481,https://digi.ub.uni-heidelberg.de/diglit/kk1910/312,Kunst und Künstler
ILLU_10487_104_0,Polynesian Woman with Children,Paul Gauguin,,oil on linen canvas,97.00x74.00cm,1438,1901.0,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10487,https://digi.ub.uni-heidelberg.de/diglit/kk1911/114,Kunst und Künstler
ILLU_10560_353_0,"Emma and Mouche, the dog",Anders Zorn,,oil on canvas,,1368,1902.0,1909,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10560,https://digi.ub.uni-heidelberg.de/diglit/kfa1908_1909/390,Die Kunst für Alle
ILLU_10652_144_0,After the Bath,Edgar Degas,,pastel,,1438,1883.0,1907,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10652,https://digi.ub.uni-heidelberg.de/diglit/kk1908/158,Kunst und Künstler
ILLU_10654_145_1,The Monet Family in Their Garden at Argenteuil,Edouard Manet,https://www.metmuseum.org/art/collection/search/436965,oil on canvas,61.00x99.70cm,1368,1874.0,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10654,https://digi.ub.uni-heidelberg.de/diglit/kfa1910_1911/165,Die Kunst für Alle
ILLU_10655_617_0,Music in the Tuileries Gardens,Edouard Manet,https://www.nationalgallery.org.uk/paintings/edouard-manet-music-in-the-tuileries-gardens,oil on canvas,76.20x118.10cm,1438,1862.0,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10655,https://digi.ub.uni-heidelberg.de/diglit/kk1911/581,Kunst und Künstler
ILLU_10663_93_0,Still Life with Bread and Eggs,Paul Cézanne,,oil on canvas,59.00x76.00cm,1438,1865.0,1906,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10663,https://digi.ub.uni-heidelberg.de/diglit/kk1907/108,Kunst und Künstler
ILLU_10664_350_0,The Moret Bridge at Sunset,Alfred Sisley,,oil on canvas,60.00x73.00cm,1438,1892.0,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10664,https://digi.ub.uni-heidelberg.de/diglit/kk1910/362,Kunst und Künstler
ILLU_10670_181_0,The Dancer,Auguste Renoir,https://www.nga.gov/collection/art-object-page.1211.html,oil on canvas,142.50x94.50cm,1438,1874.0,1903,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10670,https://digi.ub.uni-heidelberg.de/diglit/kk1902_1903/190,Kunst und Künstler
ILLU_10670_188_0,Singer in Green,Edgar Degas,,pastel on paper,58.40x45.70cm,1438,1884.0,1903,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10670,https://digi.ub.uni-heidelberg.de/diglit/kk1902_1903/197,Kunst und Künstler
ILLU_10670_206_0,The Print Collector,Honoré-Victorin Daumier,,oil on cradled panel,20.32x33.02cm,1438,1857.0,1903,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10670,https://digi.ub.uni-heidelberg.de/diglit/kk1902_1903/215,Kunst und Künstler
ILLU_10677_64_0,Mademoiselle V. . . in the Costume of an Espada,Edouard Manet,https://www.metmuseum.org/art/collection/search/436945,oil on canvas,165.10x127.60cm,1368,1862.0,1899,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10677,https://digi.ub.uni-heidelberg.de/diglit/kfa1899_1900/75,Die Kunst für Alle
ILLU_10709_97_0,The House of Père Eloi,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Das_Haus_von_P%C3%A8re_Eloi.jpeg,oil on canvas,51.00x58.00cm,1438,1890.0,1909,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10709,https://digi.ub.uni-heidelberg.de/diglit/kk1910/108,Kunst und Künstler
ILLU_10725_396_0,The Banks of the Seine at Argenteuil,Édouard Manet,,oil on canvas,63.20x103.00cm,1438,1874.0,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10725,https://digi.ub.uni-heidelberg.de/diglit/kk1910/408,Kunst und Künstler
ILLU_10754_263_0,At the Opera: Madame Caron in Faust,Henri de Toulouse-Lautrec,https://art.nelson-atkins.org/objects/7387/at-the-opera-madame-caron-in-faust,"lithograph, 16/100",36.20x26.40cm,1438,1894.0,1907,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10754,https://digi.ub.uni-heidelberg.de/diglit/kk1907/282,Kunst und Künstler
ILLU_10933_88_0,Still Life with Apples,Paul Cézanne,https://www.getty.edu/art/collection/objects/102380/paul-cezanne-still-life-with-apples-french-1893-1894/,oil on canvas,65.40x81.60cm,1368,1893.0,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10933,https://digi.ub.uni-heidelberg.de/diglit/kfa1912_1913/109,Die Kunst für Alle
ILLU_10939_99_0,Champ de blé avec cyprès,Vincent van Gogh,https://www.nationalgallery.org.uk/paintings/vincent-van-gogh-a-wheatfield-with-cypresses,oil on canvas,72.10x90.90cm,1368,1889.0,1913,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10939,https://digi.ub.uni-heidelberg.de/diglit/kfa1913_1914/118,Die Kunst für Alle
ILLU_10945_332_0,Claude Monet painting in his studio,Édouard Manet,https://commons.wikimedia.org/wiki/File:Monet_Painting_on_His_Studio_Boat_Edouard_Manet_1874.jpg,oil on canvas,80.00x98.00cm,1368,1874.0,1914,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10945,https://digi.ub.uni-heidelberg.de/diglit/kfa1913_1914/367,Die Kunst für Alle
ILLU_10955_69_0,Portrait&nbsp;of&nbsp;the couple&nbsp;Sisley,Auguste Renoir,,oil on canvas,75.00x105.00cm,1438,1868.0,1916,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10955,https://digi.ub.uni-heidelberg.de/diglit/kk1917/81,Kunst und Künstler
ILLU_10962_306_0,Esterházykeller in Vienna,Adolph of Menzel,https://sammlung.belvedere.at/objects/817/der-esterhazykeller-in-wien,oil on canvas,22.00x28.50cm,1368,1871.0,1918,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10962,https://digi.ub.uni-heidelberg.de/diglit/kfa1917_1918/328,Die Kunst für Alle
ILLU_10962_308_0,Dancer,Josef Navrátil,https://sammlung.belvedere.at/objects/789/tanzerin,oil on wood,26.00x20.50cm,1368,,1918,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10962,https://digi.ub.uni-heidelberg.de/diglit/kfa1917_1918/330,Die Kunst für Alle
ILLU_10962_309_0,Militia Officer,Wilhelm Trübner,https://sammlung.belvedere.at/objects/204/landwehroffizier,oil on canvas,65.00x52.00cm,1368,1872.0,1918,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10962,https://digi.ub.uni-heidelberg.de/diglit/kfa1917_1918/331,Die Kunst für Alle
ILLU_10964_371_0,Etching,Charles Meryon,,,,1368,,1919,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10964,https://digi.ub.uni-heidelberg.de/diglit/kfa1918_1919/394,Die Kunst für Alle
ILLU_10976_216_0,The Olive Trees,Vincent van Gogh,,oil on canvas,72.70x91.40cm,1368,1889.0,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10976,https://digi.ub.uni-heidelberg.de/diglit/kfa1928_1929/242,Die Kunst für Alle
ILLU_11224_163_0,The Village Girl with a Goatling,Gustave Courbet,,,81.00x65.00cm,1336,1860.0,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11224,https://digi.ub.uni-heidelberg.de/diglit/cicerone1911/188,Der Cicerone
ILLU_11246_763_0,Portrait of Dr. Gachet,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Bildnis_Doktor_Gachet.jpeg,oil on canvas,67.00x56.00cm,1336,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11246,https://digi.ub.uni-heidelberg.de/diglit/cicerone1912/805,Der Cicerone
ILLU_11281_301_0,Field with Poppies,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Field_with_Poppies_(1889).jpg,oil on canvas,72.00x91.00cm,1438,,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11281,https://digi.ub.uni-heidelberg.de/diglit/kk1911/311,Kunst und Künstler
ILLU_11283_361_0,"Boulevard Montmartre, Spring",Camille Pissarro,,oil on canvas,46.00x55.00cm,1438,1897.0,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11283,https://digi.ub.uni-heidelberg.de/diglit/kk1911/371,Kunst und Künstler
ILLU_11284_641_1,Le Pont Saint-Michel et le Quai des Grands Augustins,Albert Marquet,https://commons.wikimedia.org/wiki/File:The_Pont_Saint-Michel_and_the_Quai_des_Grands_Augustins_Albert_Marquet_%281912%29.jpg?uselang=fr,,,1438,1912.0,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11284,https://digi.ub.uni-heidelberg.de/diglit/kk1911/605,Kunst und Künstler
ILLU_11290_323_0,En bateau,Edouard Manet,https://www.metmuseum.org/art/collection/search/436947,oil on canvas,97.20x130.20cm,1438,1874.0,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11290,https://digi.ub.uni-heidelberg.de/diglit/kk1913/334,Kunst und Künstler
ILLU_11290_37_0,La Chanteuse de rue,Édouard Manet,https://fr.wikipedia.org/wiki/La_Chanteuse_de_rue,oil on canvas,174.00x118.00cm,1438,1862.0,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11290,https://digi.ub.uni-heidelberg.de/diglit/kk1913/48,Kunst und Künstler
ILLU_11290_411_0,Le Balcon,Édouard Manet,https://en.wikipedia.org/wiki/The_Balcony_(painting),oil on canvas,170.00x124.50cm,1438,1868.0,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11290,https://digi.ub.uni-heidelberg.de/diglit/kk1913/422,Kunst und Künstler
ILLU_11291_64_0,Windmill at Zaandam,Claude Monet,,,,1438,1871.0,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11291,https://digi.ub.uni-heidelberg.de/diglit/kk1913/75,Kunst und Künstler
ILLU_11305_396_0,Ile de France Landscape,Paul Cézanne,,,,1438,1880.0,1913,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11305,https://digi.ub.uni-heidelberg.de/diglit/kk1913/405,Kunst und Künstler
ILLU_11305_409_0,Resting Cows,Franz Marc,,,,1438,1911.0,1913,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11305,https://digi.ub.uni-heidelberg.de/diglit/kk1913/418,Kunst und Künstler
ILLU_11307_542_0,Madame de Pastoret and Her Son,Jacques Louis David,,oil on canvas,129.80x96.60cm,1438,1791.0,1913,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11307,https://digi.ub.uni-heidelberg.de/diglit/kk1913/552,Kunst und Künstler
ILLU_11312_261_0,Bathers with a Turtle,Henri Matisse,,oil on canvas,179.10x220.30cm,1438,1908.0,1914,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11312,https://digi.ub.uni-heidelberg.de/diglit/kk1914/299,Kunst und Künstler
ILLU_11314_390_0,Portrait of the countess pourtales,Auguste Renoir,,,,1438,1877.0,1914,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11314,https://digi.ub.uni-heidelberg.de/diglit/kk1914/433,Kunst und Künstler
ILLU_11317_594_0,"Wood Gatherer, Figure Study",Vincent van Gogh,,watercolor on paper,,1438,1884.0,1914,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11317,https://digi.ub.uni-heidelberg.de/diglit/kk1914/657,Kunst und Künstler
ILLU_11340_630_2,Les Mangeurs de pommes de terre,Vincent van Gogh,https://en.wikipedia.org/wiki/The_Potato_Eaters,oil on canvas,82.00x114.00cm,1336,1885.0,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11340,https://digi.ub.uni-heidelberg.de/diglit/cicerone1922/652,Der Cicerone
ILLU_11340_643_0,Street in Saintes-Maries,Vincent van Gogh,,ink on paper,30.50x47.00cm,1336,1888.0,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11340,https://digi.ub.uni-heidelberg.de/diglit/cicerone1922/665,Der Cicerone
ILLU_11340_648_0,Farmhouse with Two Figures,Vincent van Gogh,,oil on canvas,45.00x38.00cm,1336,1890.0,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11340,https://digi.ub.uni-heidelberg.de/diglit/cicerone1922/670,Der Cicerone
ILLU_11340_652_0,Still Life: Potatoes in a Yellow Dish,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Stillleben_mit_Kartoffeln_in_gelber_Sch%C3%BCssel.jpeg,oil on canvas,39.00x47.00cm,1336,1888.0,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11340,https://digi.ub.uni-heidelberg.de/diglit/cicerone1922/674,Der Cicerone
ILLU_11349_230_1,Spanish Woman With Tambourine,Henri Matisse,https://pushkinmuseum.art/?lang=en,oil on canvas,92.00x73.00cm,1438,1909.0,1919,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11349,https://digi.ub.uni-heidelberg.de/diglit/kk1919/244,Kunst und Künstler
ILLU_11363_113_1,Pierrot and Harlequin,Paul Cézanne,,oil on canvas,102.00x81.00cm,1336,1888.0,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11363,https://digi.ub.uni-heidelberg.de/diglit/cicerone1926/129,Der Cicerone
ILLU_11363_117_1,Portrait of Doctor Rey,Vincent van Gogh,http://www.arts-museum.ru/,oil on canvas,64.00x53.00cm,1336,1889.0,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11363,https://digi.ub.uni-heidelberg.de/diglit/cicerone1926/133,Der Cicerone
ILLU_11363_119_2,Painter's Family,Henri Matisse,https://www.hermitagemuseum.org/wps/portal/hermitage/digital-collection/01.+paintings/28469,oil on canvas,143.00x194.00cm,1336,1911.0,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11363,https://digi.ub.uni-heidelberg.de/diglit/cicerone1926/135,Der Cicerone
ILLU_11363_120_2,Old blind man with boy,Pablo Picasso,,oil on canvas,125.00x92.00cm,1336,1903.0,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11363,https://digi.ub.uni-heidelberg.de/diglit/cicerone1926/136,Der Cicerone
ILLU_11363_25_1,Portrait of a Woman,Auguste Renoir,,,,1336,,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11363,https://digi.ub.uni-heidelberg.de/diglit/cicerone1926/41,Der Cicerone
ILLU_11379_93_0,Young Woman in Oriental Garb,Édouard Manet,,oil on canvas,95.50x74.50cm,1336,1871.0,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11379,https://digi.ub.uni-heidelberg.de/diglit/cicerone1928/123,Der Cicerone
ILLU_11387_383_1,Seated Odalisque,Henri Matisse,,,,1336,1928.0,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11387,https://digi.ub.uni-heidelberg.de/diglit/cicerone1928/413,Der Cicerone
ILLU_11388_397_0,Hillside in Provence,Paul Cézanne,https://www.nationalgallery.org.uk/paintings/paul-cezanne-hillside-in-provence,oil on canvas,63.50x79.40cm,1336,1890.0,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11388,https://digi.ub.uni-heidelberg.de/diglit/cicerone1928/427,Der Cicerone
ILLU_11389_622_1,"Painting of an interior at rue Carcel (Carcel Street), Paris",Paul Gauguin,"https://commons.wikimedia.org/wiki/File:Paul_Gauguin,_Interieur_du_peintre_Paris,_rue_Carcel_(1881)_-_01.jpg",oil on canvas,130.00x162.00cm,1336,1881.0,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11389,https://digi.ub.uni-heidelberg.de/diglit/cicerone1928/656,Der Cicerone
ILLU_11400_638_1,Arlésiennes (Mistral),Paul Gauguin,,oil on jute canvas,73.00x92.00cm,1336,1888.0,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11400,https://digi.ub.uni-heidelberg.de/diglit/cicerone1923/664,Der Cicerone
ILLU_11402_779_0,Odalisque with Slave,Jean-Auguste-Dominique Ingres,https://commons.wikimedia.org/wiki/File:Jean-Paul_Flandrin_-_Odalisque_with_Slave_-_Walters_37887.jpg,oil on canvas,76.00x105.00cm,1336,1842.0,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11402,https://digi.ub.uni-heidelberg.de/diglit/cicerone1923/805,Der Cicerone
ILLU_11402_783_0,"La baigneuse, dite Baigneuse Valpinçon",Jean-Auguste-Dominique Ingres,https://donate.louvre.fr/particuliers/~mon-don,oil on canvas,14.60x9.70cm,1336,1808.0,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11402,https://digi.ub.uni-heidelberg.de/diglit/cicerone1923/809,Der Cicerone
ILLU_11412_1003_2,Still Life with Vegetables,Henri Matisse,https://www.metmuseum.org/art/collection/search/489991,oil on canvas,38.40x46.00cm,1336,1905.0,1924,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11412,https://digi.ub.uni-heidelberg.de/diglit/cicerone1924/1035,Der Cicerone
ILLU_11412_1003_3,Domino Players,Henri Matisse,,,,1336,1921.0,1924,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11412,https://digi.ub.uni-heidelberg.de/diglit/cicerone1924/1035,Der Cicerone
ILLU_11412_1008_0,Nude,Henri Matisse,,,,1336,1920.0,1924,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11412,https://digi.ub.uni-heidelberg.de/diglit/cicerone1924/1040,Der Cicerone
ILLU_11426_368_0,Clair de lune sur le port de Boulogne,Édouard Manet,https://fr.wikipedia.org/wiki/Clair_de_lune_sur_le_port_de_Boulogne,oil on canvas,82.00x101.00cm,1336,1869.0,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11426,https://digi.ub.uni-heidelberg.de/diglit/cicerone1927/390,Der Cicerone
ILLU_11426_373_0,Le Défilé,Edgar Degas,https://commons.wikimedia.org/wiki/File:Edgar_Germain_Hilaire_Degas_040.jpg?uselang=fr,mixed media canvas,46.00x61.00cm,1336,1866.0,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11426,https://digi.ub.uni-heidelberg.de/diglit/cicerone1927/395,Der Cicerone
ILLU_11426_374_1,"La Maison du pendu, Auvers-sur-Oise",Paul Cézanne,https://commons.wikimedia.org/wiki/File:La_Maison_du_pendu_Auvers-sur-Oise_-_Paul_C%C3%A9zanne.jpg,oil on canvas,55.50x66.30cm,1336,1873.0,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11426,https://digi.ub.uni-heidelberg.de/diglit/cicerone1927/396,Der Cicerone
ILLU_11432_236_1,Circus Sideshow (Parade de cirque),Georges Seurat,https://www.metmuseum.org/art/collection/search/437654,oil on canvas,99.70x149.90cm,1336,1887.0,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11432,https://digi.ub.uni-heidelberg.de/diglit/cicerone1929/266,Der Cicerone
ILLU_11457_139_0,A February Morning at Moret sur Loing,Alfred Sisley,,oil on canvas,50.00x65.00cm,1368,1881.0,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11457,https://digi.ub.uni-heidelberg.de/diglit/kfa1930_1931/151,Die Kunst für Alle
ILLU_11458_228_0,Jeunes filles au piano,Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Renoir_jeunes_filles_au_piano_vers_1892.jpg?uselang=fr,,116.00x81.00cm,1368,1892.0,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11458,https://digi.ub.uni-heidelberg.de/diglit/kfa1930_1931/243,Die Kunst für Alle
ILLU_11458_230_0,Portrait of Jeanne Hébuterne,Amedeo Modigliani,https://commons.wikimedia.org/wiki/File:Amedeo_Modigliani_-_Portrait_of_Jeanne_H%C3%A9buterne_-_Google_Art_Project.jpg,oil on canvas,92.30x54.50cm,1368,1919.0,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11458,https://digi.ub.uni-heidelberg.de/diglit/kfa1930_1931/245,Die Kunst für Alle
ILLU_11463_108_0,A Centennial of Independence,Henri Rousseau,https://www.getty.edu/art/collection/objects/816/henri-rousseau-a-centennial-of-independence-french-1892/,oil on canvas,111.80x158.10cm,1368,1892.0,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11463,https://digi.ub.uni-heidelberg.de/diglit/kfa1926_1927/124,Die Kunst für Alle
ILLU_11463_113_0,The Merry Jesters,Henri Rousseau,https://commons.wikimedia.org/wiki/File:Henri_Rousseau_-_The_Merry_Jesters.jpg,oil on canvas,145.70x113.30cm,1368,1906.0,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11463,https://digi.ub.uni-heidelberg.de/diglit/kfa1926_1927/129,Die Kunst für Alle
ILLU_11478_131_0,Chestnut Tree and Farm,Paul Cézanne,,oil on canvas,65.50x81.30cm,1438,1885.0,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11478,https://digi.ub.uni-heidelberg.de/diglit/kk1922/148,Kunst und Künstler
ILLU_11480_311_0,Lise on the Bank of the Seine,Auguste Renoir,,oil,184.00x115.00cm,1438,1870.0,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11480,https://digi.ub.uni-heidelberg.de/diglit/kk1922/328,Kunst und Künstler
ILLU_11487_73_0,Portrait Of A Girl,Albrecht Dürer,,charcoal on paper,,1438,1515.0,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11487,https://digi.ub.uni-heidelberg.de/diglit/kk1932/87,Kunst und Künstler
ILLU_11491_211_0,A Young Girl with a Black Overall,Amedeo Modigliani,,oil on canvas,92.50x60.50cm,1438,1918.0,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11491,https://digi.ub.uni-heidelberg.de/diglit/kk1932/225,Kunst und Künstler
ILLU_11502_292_0,Tropical Forest with Monkeys,Henri Rousseau,https://www.nga.gov/collection/art-object-page.61253.html,oil on canvas,129.50x162.50cm,1438,1910.0,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11502,https://digi.ub.uni-heidelberg.de/diglit/kk1926/319,Kunst und Künstler
ILLU_11507_467_0,Woman with Red Hair,Amedeo Modigliani,https://www.nga.gov/collection/art-object-page.46651.html,oil on canvas,92.10x60.70cm,1438,1917.0,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11507,https://digi.ub.uni-heidelberg.de/diglit/kk1926/494,Kunst und Künstler
ILLU_11518_32_0,portrait de Stéphane Mallarmé,Édouard Manet,https://fr.wikipedia.org/wiki/Portrait_de_St%C3%A9phane_Mallarm%C3%A9_(Manet),oil on canvas,27.00x36.00cm,1438,1876.0,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11518,https://digi.ub.uni-heidelberg.de/diglit/kk1929/59,Kunst und Künstler
ILLU_11529_229_0,Portrait de l'artist,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Portrait_de_l%27artiste%2C_par_Paul_C%C3%A9zanne%2C_FWN_434.jpg?uselang=fr,oil on canvas,64.00x53.00cm,1438,1875.0,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11529,https://digi.ub.uni-heidelberg.de/diglit/kk1929/258,Kunst und Künstler
ILLU_11532_331_3,The Crucifixion,Carlo Crivelli,,tempera on panel,75.00x55.20cm,1438,1487.0,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11532,https://digi.ub.uni-heidelberg.de/diglit/kk1929/360,Kunst und Künstler
ILLU_11543_181_0,Portrait de M. et Mme Auguste Manet,Édouard Manet,https://fr.wikipedia.org/wiki/Portrait_de_M._et_Mme_Auguste_Manet,oil on canvas,111.50x93.00cm,1368,1860.0,1933,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11543,https://digi.ub.uni-heidelberg.de/diglit/kfa1932_1933/196,Die Kunst für Alle
