id,title,author,link,technique,dimensions,date
ILLU_16297_132_1,"Rapallo, mer orageuse",Wassily Kandinsky,https://commons.wikimedia.org/wiki/File:Kandinsky_-_Rapallo%2C_st%C3%BCrmische_See%2C_1906.jpg?uselang=fr,Huile sur toile , 23 x 33cm , 1906
ILLU_16299_337_2,Diver&nbsp;on a yellow background,Fernand Léger,,,,
ILLU_10256_405_1,Christ Carrying the Cross,Titian,https://en.wikipedia.org/wiki/Christ_Carrying_the_Cross_(Titian),Oil on canvas , 70 x 100cm , c. 1506
ILLU_10332_86_0,"Corot's Studio: Woman Seated Before an Easel, a Mandolin in her Hand",Jean-Baptiste-Camille Corot,https://www.nga.gov/collection/art-object-page.1148.html,Oil on wood , 61.8 x 40cm , c. 1868
ILLU_10332_92_0,Mademoiselle V. . . in the Costume of an Espada,Edouard Manet,https://www.metmuseum.org/art/collection/search/436945,Oil on canvas , 165.1 x 127.6cm , 1862
ILLU_10332_94_0,Jeanne (Spring),Édouard Manet,https://www.getty.edu/art/collection/objects/268843/edouard-manet-jeanne-spring-french-1881/,Oil on canvas , 74 x 51.5cm , 1881
ILLU_10351_396_0,Portrait of Dr. Gachet,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Bildnis_Doktor_Gachet.jpeg,Oil on canvas , 67 x 56cm,
ILLU_10357_482_0,Le Vagabond (Bosch),Jérôme Bosch,https://fr.wikipedia.org/wiki/Le_Vagabond_%28Bosch%29,Huile sur panneau , 71 x 70.6cm , circa
ILLU_10358_94_1,L'accordéon,Fernand Léger,https://vanabbemuseum.nl/en/collection/details/collection/?lookup%5B1673%5D%5Bfilter%5D%5B0%5D=id%3AC552,Oil on canvas , 134.2 x 92.7 x 4cm , 1926
ILLU_10367_63_0,The Musician s Table,Juan Gris,,Oil on canvas , 15.24cm , 1926
ILLU_10397_164_0,Bridge Across the Marne at Créteil (Banks of the Marne),Paul Cézanne,http://www.arts-museum.ru/,Oil on canvas , 71 x 90cm , 1895
ILLU_10445_429_0,"La Route de Sin-le-Noble, près de Douai",Jean-Baptiste Camille Corot,https://donate.louvre.fr/particuliers/~mon-don,,0.6 x 0.81m , 1873
ILLU_10456_82_0,La rencontre,Gustave Courbet,https://en.wikipedia.org/wiki/La_rencontre,Huile sur toile , 132.4 x 151cm , 1854
ILLU_10459_283_0,The Duck Pond,Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Pierre-Auguste_Renoir_027.jpg,Oil on canvas , 50.4 x 60.9cm , 1873
ILLU_10459_284_0,Le Déjeuner des Canotiers,Pierre-Auguste Renoir,https://en.wikipedia.org/wiki/Luncheon_of_the_Boating_Party,Huile sur toile , 1302 x 1756cm , c. 1880
ILLU_10464_161_0,Portrait of a mother,Paul Gauguin,,Oil on canvas , 41 x 33cm , 1894
ILLU_10466_475_0,Gardanne (Horizontal View) (Gardanne [vue horizontale]),Paul Cézanne,https://commons.wikimedia.org/wiki/File:Paul_Cezanne_Gardanne.jpg,Oil on canvas , 64.8 x 100.3cm , 1885-1886
ILLU_10467_500_0,The Attentive Nurse,Jean Siméon Chardin,https://www.nga.gov/collection/art-object-page.41649.html,Oil on canvas , 46.2 x 37cm , 1747
ILLU_10471_491_0,Self-Portrait,Quentin de La Tour,,Pastel on paper , 30 x 38cm,
ILLU_10480_275_0,Street Corner Seen from Above,Pierre Bonnard,https://clevelandart.org/art/1948.156.13,Lithograph , 53 x 40.7cm , 1899
ILLU_10480_276_0,Street Scene from Above,Pierre Bonnard,https://clevelandart.org/art/1948.156.5,Lithograph , 53.1 x 41cm , 1899
ILLU_10486_583_0,Wheat Field with Sheaves and Arles in the Background,Vincent van Gogh,,Ink on paper , 31.5 x 24cm , 1888
ILLU_10487_102_0,Four Breton Women,Paul Gauguin,https://commons.wikimedia.org/wiki/File:Paul_Gauguin_036.jpg,Oil on canvas , 71.8 x 91.4cm , 1886
ILLU_10488_228_0,The Yellow House,Vincent van Gogh,https://en.wikipedia.org/wiki/The_Yellow_House,Oil on canvas , 72 x 91.5cm,
ILLU_10488_231_0,Self-portrait without beard,Vincent van Gogh,https://en.wikipedia.org/wiki/Self-portrait_without_beard,Oil on canvas , 40 x 31cm,
ILLU_10649_241_0,On the Cliff at Pourville Clear Weather,Claude Monet,"https://commons.wikimedia.org/wiki/File:Claude_Monet_-_On_the_Cliff_at_Pourville,_Clear_Weather,_1882.jpg",,,1882
ILLU_10655_624_0,"The Hunted Deer, Spring",Gustave Courbet,,,111 x 85cm , 1867
ILLU_10664_348_0,The Garden at Fontenay,Auguste Renoir,,Oil on canvas , 62 x 51cm , 1874
ILLU_10670_175_0,Springtime,Claude Monet,,,,1873
ILLU_10672_145_0,Jeanne (Spring),Édouard Manet,https://www.getty.edu/art/collection/objects/268843/edouard-manet-jeanne-spring-french-1881/,Oil on canvas , 74 x 51.5cm , 1881
ILLU_10672_150_0,Quai du Louvre,Claude Monet,"https://commons.wikimedia.org/wiki/File:Quai_du_Louvre_1867,_by_Claude_Monet.jpg",,,c. 1867
ILLU_10708_137_0,Faust meeting Marguerite,Eugène Delacroix,,Lithography ,, 1828
ILLU_10709_86_0,The swineherd,Paul Gauguin,,Oil on canvas ,, 1889
ILLU_10719_130_1,The Weir at the Mill,Gustave Courbet,https://commons.wikimedia.org/wiki/File:Gustave_Courbet_-_L%27%C3%A9cluse_de_la_Loue_-_Google_Art_Project.jpg,Oil on canvas , 64.5 x 54cm , 1866
ILLU_10725_390_0,Claude Monet painting in his studio,Édouard Manet,https://commons.wikimedia.org/wiki/File:Monet_Painting_on_His_Studio_Boat_Edouard_Manet_1874.jpg,Oil on canvas , 80 x 98cm , 1874
ILLU_10725_394_0,Portrait of Mademoiselle Isabelle Lemonnier,Édouard Manet,,Oil on canvas , 101 x 801cm , 1879
ILLU_10737_7_0,The Trumpeter of the Orleans Hussars,Théodore Géricault,https://sammlung.belvedere.at/objects/8318/der-trompeter-der-orleanshusaren,Oil on canvas , 48 x 38.3cm , 1813/1814
ILLU_10737_7_1,"Portrait d’Eugénie-Paméla Larivière (1804-1824), sœur de l’artiste",Louis-Eugène Lariviere,https://donate.louvre.fr/particuliers/~mon-don,,,Vers 1820
ILLU_10791_541_0,La Charrette,Le Nain,https://donate.louvre.fr/particuliers/~mon-don,Huile sur toile , 0.56 x 0.72m , 1641
ILLU_10888_642_3,Red Spot II,Wassily Kandinsky,"https://commons.wikimedia.org/wiki/File:Vassily_Kandinsky,_1921_-_Red_spot_II.jpg",,,1921
ILLU_10933_92_0,The Tragedy,Pablo Picasso,https://www.nga.gov/collection/art-object-page.46671.html,Oil on wood , 105.3 x 69cm , 1903
ILLU_10947_529_0,The Promenade,Théo Van Rysselberghe,,Oil on canvas , 97 x 130cm , 1901
ILLU_10948_170_0,Young Moses,Gustave Moreau,,Oil on canvas , 134.6 x 185.4cm,
ILLU_10948_177_0,Salome Dancing before Herod,Gustave Moreau,,Oil on canvas , 103.5 x 144cm , 1876
ILLU_10955_43_0,Le Déjeuner des Canotiers,Pierre-Auguste Renoir,https://en.wikipedia.org/wiki/Luncheon_of_the_Boating_Party,Huile sur toile , 1302 x 1756cm , c. 1880
ILLU_10964_372_1,Le Pont-au-change,Charles Meryon,,,,1854
ILLU_10966_143_0,Smoker,Paul Cézanne,,Oil on canvas ,, 1892
ILLU_11224_164_0,"Marissal, Path to the Front of the Church",Jean-Baptiste Camille Corot,,Oil on panel ,, 1866
ILLU_11224_165_0,Mademoiselle de Foudras,Jean Baptiste Camille Corot,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=166812;type=101,Oil on canvas , 890 x 597mm , 1872
ILLU_11245_676_0,A Farm in Brittany,Paul Gauguin,https://www.metmuseum.org/art/collection/search/436448,Oil on canvas , 72.4 x 90.5cm , c. 1894
ILLU_11246_762_0,Arab Fantasia,Eugène Delacroix,https://commons.wikimedia.org/wiki/File:Fantasia_arabe.png,Color on canvas , 60.5 x 74.5cm,
ILLU_11283_331_0,Centaur and nymph,Arnold Böcklin,,Oil on canvas,,
ILLU_11290_38_0,The Old Musician,Edouard Manet,https://www.nga.gov/collection/art-object-page.46637.html,Oil on canvas , 187.4 x 248.2cm , 1862
ILLU_11307_543_0,Madame David,Jacques-Louis David,https://www.nga.gov/collection/art-object-page.46113.html,Oil on canvas , 72.9 x 59.4cm , 1813
ILLU_11307_546_0,"Joachim Murat (1767 - 1815), roi de Naples",Baron Antoine-Jean Gros,https://donate.louvre.fr/particuliers/~mon-don,,3.43 x 2.8m , Salon de 1812
ILLU_11308_54_0,Portrait of Rosita Mauri,Édouard Manet,https://pushkinmuseum.art/data/fonds/europe_and_america/j/2001_3000/zzh_1820/index.php?find=%D0%BC%D0%B0%D0%BD%D0%B5,,85 x 65cm , 1870-1880
ILLU_11309_99_0,Berthe Morisot à l'éventail,Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_Berthe_Morisot_%C3%A0_l%27%C3%A9ventail.jpg?uselang=fr,Huile sur toile , 60 x 45cm , 1872
ILLU_11312_262_0,Orpheus and Eurydice,Anselm Feuerbach,https://sammlung.belvedere.at/objects/735/orpheus-und-eurydike,Oil on canvas , 200 x 126.5cm , 1869
ILLU_11317_591_0,"Still life with coffee pot, dishes and fruit",Vincent van Gogh,"https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Stillleben_mit_Kaffeekanne,_Geschirr_und_Fr%C3%BCchten.jpeg",Oil on canvas , 65 x 81cm,
ILLU_11340_626_0,Portrait of the Postman Joseph Roulin,Vincent van Gogh,,Oil on canvas , 65 x 54cm , 1889
ILLU_11340_626_3,L'Arlésienne,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_L%27_Arl%C3%A9sienne_-_Madame_Ginoux_mit_Hnadschuhen_und_Schirm.jpeg?uselang=fr,Huile sur toile , 93 x 74cm , 1888
ILLU_11340_630_0,Les Mangeurs de pommes de terre,Vincent van Gogh,https://en.wikipedia.org/wiki/The_Potato_Eaters,Huile sur toile , 82 x 114cm , 1885
ILLU_11340_651_1,Interior of a restaurant,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Interieur_eines_Restaurants.jpeg,Oil on canvas , 45.5 x 56.5cm , 1887
ILLU_11341_686_2,Jas de Bouffan,Paul Cézanne,,Oil on canvas ,, 1887
ILLU_11363_21_1,Nude (Nude Seated on a Sofa),Auguste Renoir,http://www.arts-museum.ru/,Oil on canvas , 92 x 73cm , 1876
ILLU_11363_26_0,Dancer Posing for a Photographer,Edgar Degas,https://pushkinmuseum.art/data/fonds/europe_and_america/j/2001_3000/zh_3274/index.php?find=%D0%B4%D0%B5%D0%B3%D0%B0,Oil on canvas , 65 x 50cm , 1875
ILLU_11374_381_3,Portrait de Madame M.,Henri Rousseau,https://commons.wikimedia.org/wiki/File:Henri_Rousseau%2C_known_as_le_Douanier_-_Portrait_of_Madame_M%3B_-_Google_Art_Project.jpg?uselang=fr,Huile sur toile , 1980 x 1150mm , 1895 - 1897
ILLU_11374_385_3,Young Girl with Peonies,Alexej von Jawlensky,,,,1909
ILLU_11378_75_0,Portrait of Père Tanguy,Vincent van Gogh,,Oil on canvas , 65 x 51cm , 1888
ILLU_11379_94_0,Woman fastening her garter,Édouard Manet,,Oil on canvas ,, 1878
ILLU_11383_145_0,"Madame Henri François Riesener (Félicité Longrois, 1786–1847)",Eugène Delacroix,https://www.metmuseum.org/art/collection/search/436179,Oil on canvas , 74.3 x 60.3cm , 1835
ILLU_11388_393_0,Les Parapluies,Pierre-Auguste Renoir,https://www.nationalgallery.org.uk/paintings/pierre-auguste-renoir-the-umbrellas,Huile sur toile , 180.3 x 114.9cm , v. 1881-6
ILLU_11388_395_0,At the Theatre (La Première Sortie),Pierre-Auguste Renoir,https://www.nationalgallery.org.uk/paintings/pierre-auguste-renoir-at-the-theatre-la-premiere-sortie,Oil on canvas , 65 x 49.5cm , 1876-7
ILLU_11400_638_2,Arlésiennes (Mistral),Paul Gauguin,,Oil on jute canvas , 73 x 92cm , 1888
ILLU_11410_753_0,Trois femmes près d'un comptoir,Constantin Guys,https://parismuseescollections.paris.fr/node/232079,"Aquarelle, Papier ", 26 x 18.7cm,
ILLU_11426_369_0,La Charrette. Route sous la neige à Honfleur,Claude Monet,https://en.wikipedia.org/wiki/A_Cart_on_the_Snowy_Road_at_Honfleur,Huile sur toile , 65 x 93cm , 1865
ILLU_11426_371_0,L'Absinthe,Edgar Degas,https://en.wikipedia.org/wiki/L'Absinthe,Huile sur toile , 92 x 68.5cm , 1873
ILLU_11426_375_1,Les Joueurs de Cartes,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Card_Players-Paul_Cezanne.jpg,Huile sur toile ,, 1894
ILLU_11434_326_0,Portrait of a Man,Circle of Lucas Cranach the Elder,https://www.metmuseum.org/art/collection/search/436044,Oil on alder , 55.9 x 42.5cm , 1537
ILLU_11451_205_0,The Gleaners,Camille Pissarro,,Oil on canvas , 81 x 65.5cm , 1889
ILLU_11458_226_0,Harlequin and Pierrot,André Derain,,,,1924
ILLU_11477_129_0,View of L'Estaque,Paul Cézanne,,Oil on canvas , 60 x 73cm , 1883
ILLU_11480_314_0,Flowers in a Vase,Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Renoir_Flowers_in_a_Vase.jpg,,,1880
ILLU_11492_241_0,Portrait of Lise Campineanu,Edouard Manet,https://art.nelson-atkins.org/objects/21410/portrait-of-lise-campineanu,Oil on canvas , 21.9 x 18.3in , 1878
ILLU_11492_243_0,"Seascape at Arcachon (Arcachon, beautiful weather)",Édouard Manet,,Oil on canvas , 24.8 x 41.9cm , 1871
ILLU_11501_225_0,Autoportrait à vingt-quatre ans,Jean Auguste Dominique Ingres,https://fr.wikipedia.org/wiki/Autoportrait_%C3%A0_vingt-quatre_ans,Huile sur toile , 770 x 610mm , 1804
ILLU_11503_395_0,Émile Zola,Édouard Manet,https://fr.wikipedia.org/wiki/Portrait_d'%C3%89mile_Zola,Huile sur toile , 146.5 x 114cm , 1868
ILLU_11514_248_0,M. and Mme Edouard Manet,Edgar Degas,,Oil on canvas , 65 x 71cm , 1869
ILLU_11530_235_0,Madame Jeantaud au miroir,Edgar Degas,https://commons.wikimedia.org/wiki/File:Edgar_Degas_-_Mrs_Jeantaud_in_the_Mirror_-_Google_Art_Project.jpg?uselang=fr,Huile sur toile , 700 x 840mm , 1875
ILLU_11534_387_1,Still Life with a Guitar,Georges Braque,https://www.metmuseum.org/art/collection/search/489967,Oil with sand on canvas , 116.2 x 61cm , 1924
ILLU_11536_439_0,Hommage à Cézanne,Maurice Denis,https://fr.wikipedia.org/wiki/Hommage_%C3%A0_C%C3%A9zanne,Huile sur toile , 182 x 243.5cm , 1900
ILLU_11543_178_0,Eva Gonzalès,Edouard Manet,https://www.nationalgallery.org.uk/paintings/edouard-manet-eva-gonzales,Oil on canvas , 191.1 x 133.4cm , 1870
ILLU_11543_180_1,The Dead Toreador,Edouard Manet,https://www.nga.gov/collection/art-object-page.1179.html,Oil on canvas , 75.9 x 153.3cm , probably 1864
ILLU_11553_357_0,Orange Trees,Auguste Renoir,,Oil on canvas ,, 43.5cm
ILLU_11553_361_0,Three girls sitting en face,Edgar Degas,,Pastel , 16 x 22cm , 1879
ILLU_11555_7_0,"Le Charivari, trente-quatrième année, jeudi 22 juin 1865",Le Charivari (Editeur) ; Honoré Daumier (Dessinateur-lithographe) ; Pierre Louis Hippolyte Destouches (Imprimeur-lithographe) ; Martinet  (imprimeur-libraire) (Editeur),https://parismuseescollections.paris.fr/node/666826,Lithographie , 43.8 x 31.1cm , 1865
ILLU_11568_291_0,The Sevres Bridge,Alfred Sisley,,Oil on canvas , 38 x 55cm , 1877
ILLU_11581_150_0,Enclosed Wheat Field with Reaper,Vincent van Gogh,,,,1889
ILLU_11583_179_0,Self-portrait,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Zelfportret_als_schilder_-_s0022V1962_-_Van_Gogh_Museum.jpg,Oil on canvas , 65.1 x 50cm , 1887 until February 1888
ILLU_11585_268_0,The Jetty at Le Havre,Claude Monet,,Oil on canvas ,, 1868
ILLU_11586_270_0,"Rue de la Bavole, Honfleur",Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_Rue_de_la_Bavole%2C_Honfleur_-_Google_Art_Project.jpg?uselang=fr,Huile sur toile , 559 x 610mm , 1864
ILLU_11587_315_0,Portrait d'Ambroise Vollard au chat,Pierre Bonnard,https://parismuseescollections.paris.fr/node/226445,"Peinture à l'huile, Toile (matériau) ", 96.5 x 111cm , Vers 1924
ILLU_11746_4013_3,The Spreading Pine Tree in the Brühl Valley near Mödling,Ludwig Ferdinand Schnorr von Carolsfeld,https://sammlung.belvedere.at/objects/1964/die-breite-fohre-nachst-der-bruhl-bei-modling,Oil on canvas , 66 x 112cm , 1838
ILLU_11895_74_0,Postman Joseph Roulin,Vincent van Gogh,,Oil on canvas , 81.3 x 65.4cm , 1888
ILLU_12008_27282_2,Madame Cézanne à la jupe rayée,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Madame_C%C3%A9zanne_dans_un_fauteuil_rouge%2C_par_Paul_C%C3%A9zanne.jpg?uselang=fr,Huile sur toile , 72.5 x 56cm , 1877
ILLU_12010_452_0,"Antoine Dominique Sauveur Aubert (born 1817), the Artist's Uncle, as a Monk",Paul Cézanne,https://www.metmuseum.org/art/collection/search/435869,Oil on canvas , 65.1 x 54.6cm , 1866
ILLU_12038_205_0,"Judith and Her Maidservant with the Head of Holofernes
Judith with the Head of Holofernes",Titian,https://www.dia.org/art/collection/object/judith-and-her-maidservant-head-holofernes-63581,Oil on canvas , 44.4 x 37.4 x 0.9in , 1570
ILLU_12184_910_0,"Portrait of a Lady, perhaps Contessa Lucia Albani Avogadro ('La Dama in Rosso')",Giovanni Battista Moroni,https://www.nationalgallery.org.uk/paintings/giovanni-battista-moroni-portrait-of-a-lady-la-dama-in-rosso,Oil on canvas , 155 x 106.8cm , c. 1556-60
ILLU_12194_2312_0,Adoration of the Magi,Fra Angelico,,Panel on tempera , 63 x 54cm , 1424
ILLU_12214_242502_0,Mother and Child,Pablo Picasso,,Oil on canvas , 142.9 x 172.7cm , 1921
ILLU_12215_242503_1,The sculpture,Pablo Picasso,,,,1925
ILLU_12216_242502_1,Life,Pablo Picasso,,Oil on canvas , 196.5 x 128.5cm , 1903
ILLU_12245_2505_0,Portrait of Levinus Memminger,Michael Wolgemut,https://commons.wikimedia.org/wiki/File:Michael_Wolgemut_-_Portrait_of_Levinus_Memminger_-_WGA25862.jpg?uselang=fr,Huile sur panneau , 34 x 23cm , c. 1485
ILLU_12248_4403_2,Triumph of Wealth,Hans Holbein le Jeune,,,25 x 57cm , 1533
ILLU_12443_360_0,Fruits and Flowers,Marc Chagall,,Oil on canvas , 100 x 80.9cm , 1929
ILLU_12618_206_0,Woman in a Garden,Berthe Morisot,,Oil on canvas , 48.5 x 37in , 1882/83
ILLU_12656_468_1,La Chambre bleue,Suzanne Valadon,https://en.wikipedia.org/wiki/The_Blue_Room_%28Valadon%29,Huile sur toile , 90 x 116cm , 1923
ILLU_12659_54_1,Cypresses,Vincent van Gogh,https://www.metmuseum.org/art/collection/search/437980,Oil on canvas , 93.4 x 74cm , 1889
ILLU_12660_506_1,View of Fort Samson,Georges Seurat,,Oil on canvas , 65 x 81.5cm , 1885
ILLU_12663_395_0,Émile Zola,Édouard Manet,https://fr.wikipedia.org/wiki/Portrait_d'%C3%89mile_Zola,Huile sur toile , 146.5 x 114cm , 1868
ILLU_12679_154_0,Portrait of a Young Girl,Jean-Baptiste-Camille Corot,https://www.nga.gov/collection/art-object-page.46484.html,Oil on canvas , 25.2 x 21cm , 1850 or 1859
ILLU_12753_5003_2,Morning,Caspar David Friedrich,https://commons.wikimedia.org/wiki/File:CDFriedrich-Am_Morgen_ausfahrende_Boote.jpg,Oil on canvas , 22 x 30.5cm , c. 1816
ILLU_13061_274_0,The Railway Bridge over Avenue Montmajour,Vincent van Gogh,,Oil on canvas , 92 x 73cm , 1888
ILLU_13062_115_0,Polynesian Woman with Children,Paul Gauguin,,Oil on linen canvas , 97 x 74cm , 1901
ILLU_13065_224_0,The Burden (The Laundress),Honoré Daumier,,Oil on canvas , 130 x 98cm , 1853
ILLU_13083_238_0,Portrait of Gertrud Muller,Ferdinand Hodler,,,,
ILLU_13287_19_0,La Muse inspirant le poète,Henri Rousseau,https://fr.wikipedia.org/wiki/La_Muse_inspirant_le_po%C3%A8te_(Kunstmuseum),Huile sur toile , 131 x 97cm , 1909
ILLU_13307_203_0,Jeanne Hebuterne with Hat and Necklace,Amedeo Modigliani,,Oil on canvas , 164.52 x 137.1cm , 1917
ILLU_13322_282_0,Woman with raven,Pablo Picasso,,Gouache on cardboard , 64.6 x 49.5cm , 1904
ILLU_13329_275_0,A Centennial of Independence,Henri Rousseau,https://www.getty.edu/art/collection/objects/816/henri-rousseau-a-centennial-of-independence-french-1892/,Oil on canvas , 111.8 x 158.1cm , 1892
ILLU_13329_280_0,Four Dancers,Edgar Degas,https://www.nga.gov/collection/art-object-page.46597.html,Oil on canvas , 151.1 x 180.2cm , c. 1899
ILLU_13345_144_1,Two Roses on a Tablecloth,Édouard Manet,"https://commons.wikimedia.org/wiki/File:%C3%89duard_Manet_-_Nature_Morte,_Deux_Roses.jpg",Oil on canvas , 19.4 x 24.1cm , 1882
ILLU_13363_312_0,Bather drying her leg,Auguste Renoir,,,,1910
ILLU_13364_373_0,Still Life with Green Sideboard,Henri Matisse,,,,1928
ILLU_13398_137_0,Pommes et Oranges,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_179.jpg,Huile sur toile , 73 x 92cm , 1895-1900
ILLU_13398_139_0,"The Artist's Father, Reading ""L'Événement""",Paul Cézanne,https://www.nga.gov/collection/art-object-page.52085.html,Oil on canvas , 198.5 x 119.3cm , 1866
ILLU_13408_306_0,The Red Armchair,Pablo Picasso,,Oil and ripolin on panel , 8 x 38in ," December 16, 1931"
ILLU_14279_128_0,Portrait&nbsp;of&nbsp;the couple&nbsp;Sisley,Auguste Renoir,,Oil on canvas , 75 x 105cm , 1868
ILLU_14279_130_0,Smoker,Paul Cézanne,,Oil on canvas ,, 1892
ILLU_14282_83_0,A Night of Love,Max Ernst,,Oil on canvas , 162 x 130cm , 1927
ILLU_14297_331_1,Transverse Line,Vassily Kandinsky,,Oil on canvas , 141 x 202cm , 1923
ILLU_14300_165_1,The Huntsman's Picnic,Gustave Courbet,,Oil on canvas ,, 1858
ILLU_14300_167_3,Valley of the Lot at Vers,André Derain,,,,1912
ILLU_14355_342_1,Selfportrait,Ivar Arosenius,http://collection.nationalmuseum.se/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=24438&viewType=detailView&lang=en,Watercolor and gouache , 31.5 x 24cm , Sign. 1906
ILLU_14489_129_0,Camille,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_Camille.JPG,Oil on canvas , 231 x 151cm , 1866
ILLU_14552_220_0,King Frederick II's Roundtable at Sanssouci,Adolph von Menzel,https://commons.wikimedia.org/wiki/File:Adolph-von-Menzel-Tafelrunde.jpg,Oil on canvas , 203 x 172cm , 1850
ILLU_14975_264_1,The Garden at Bellevue,Édouard Manet,,Oil on canvas , 65 x 54cm , 1880
ILLU_14977_294_1,Self-portrait with white turbaned,Paul Cézanne,,Oil on canvas , 55 x 46cm , 1882
ILLU_14977_295_2,The Railway Cutting,Paul Cézanne,,Oil on canvas , 80 x 129cm , 1870
ILLU_14978_332_0,Orchestra Musicians,Edgar Degas,https://commons.wikimedia.org/wiki/File:Edgar_Degas_-_Orchestra_Musicians_-_Google_Art_Project.jpg,,49 x 69cm , c. 1872
ILLU_14994_305_1,A Young Woman Reading,Gustave Courbet,https://www.nga.gov/collection/art-object-page.46589.html,Oil on canvas , 60 x 72.9cm , c. 1866/1868
ILLU_15360_150_0,Workers on the beet field,Max Liebermann,,,,1876
ILLU_15678_34_0,The fountain of youth,Lucas Cranach the Elder,https://en.wikipedia.org/wiki/The_Fountain_of_Youth_(Cranach),Oil on lime , 120.6 x 186.1cm , 1546
ILLU_15678_41_0,St. Anthony Visiting St. Paul the Hermit in the Desert (left wing of the Isenheim Altar),Matthias Grünewald,,Oil on panel ,, 1516
ILLU_15861_1_1,Portrait of the Writer Max Herrmann Neisse,George Grosz,,,101 x 100cm , 1925
