id,_descrpiton,_artist,_material,_dimensions,_date-artwork,year,keywords
ILLU_10955_68_0,Girl with Flowers,Auguste Renoir,oil on canvas,65.00x54.00cm,1888.0,1916,Reproduction
ILLU_10962_311_0,The Rose Picker,Anton Romako,oil on canvas,89.00x66.00cm,1882.0,1918,Reproduction
ILLU_10976_218_0,Terrasse du café le soir,Vincent van Gogh,oil on canvas,81.00x65.50cm,1888.0,1929,Reproduction
ILLU_11231_586_0,The Black Marble Clock,Paul Cézanne,oil on canvas,55.20x74.30cm,1870.0,1911,Reproduction
ILLU_11283_353_0,Chasse au lion,Eugène Delacroix,oil on canvas,91.70x117.50cm,1858.0,1911,Reproduction
ILLU_11285_99_0,The Painter on His Way to Work,Vincent van Gogh,oil on canvas,48.00x44.00cm,1888.0,1911,Reproduction
ILLU_11288_480_0,Bridge Across the Marne at Créteil (Banks of the Marne),Paul Cézanne,oil on canvas,71.00x90.00cm,1895.0,1912,Reproduction
ILLU_11291_62_0,"Portrait d'Aline Chassériau (1822-1871), sœur de l’artiste",Théodore Chassériau,oil on canvas,9.20x7.30cm,1835.0,1912,Reproduction
ILLU_11305_398_0,Self-Portrait,Vincent van Gogh,oil on canvas,57.80x44.50cm,1889.0,1913,Reproduction
ILLU_11308_43_0,Portrait of Suzanne Manet,Édouard Manet,oil on canvas,60.00x50.00cm,1870.0,1913,Reproduction
ILLU_11309_34_0,"Volterra, la citadelle (Italie)",Camille Corot,oil on canvas,4.70x8.20cm,1834.0,1913,Reproduction
ILLU_11312_260_0,Still Life with Asphodels,Henri Matisse,,114.00x87.00cm,1907.0,1914,Reproduction
ILLU_11321_148_0,The Cattle Dealer,Marc Chagall,oil on canvas,97.00x200.50cm,1912.0,1920,Reproduction
ILLU_11340_634_2,The Reaper (after Millet),Vincent van Gogh,oil on canvas,44.00x33.00cm,1889.0,1922,Reproduction
ILLU_11340_637_0,The Good Samaritan,Vincent van Gogh,oil on canvas,73.00x60.00cm,1890.0,1922,Reproduction
ILLU_11341_686_0,Jas de Bouffan,Paul Cézanne,oil on canvas,,1887.0,1922,Reproduction
ILLU_11341_689_3,Boy With a Straw Hat,Paul Cézanne,oil on canvas,68.90x58.10cm,1896.0,1922,Reproduction
ILLU_11363_119_1,Painter's Family,Henri Matisse,oil on canvas,143.00x194.00cm,1911.0,1926,Reproduction
ILLU_11363_120_3,Queen Isabella,Pablo Picasso,oil on canvas,,1908.0,1926,Reproduction
ILLU_11367_186_0,Self Portrait from L'ile Saint Louis,Henri Rousseau,oil on canvas,113.00x146.00cm,1890.0,1926,Reproduction
ILLU_11374_400_2,Still life with the mandolin,Pablo Picasso,oil on canvas,97.00x130.00cm,1924.0,1926,Reproduction
ILLU_11377_37_0,Portraits de famille,Suzanne Valadon,,,1912.0,1928,Reproduction
ILLU_11379_85_0,The Old Musician,Edouard Manet,oil on canvas,187.40x248.20cm,1862.0,1928,Reproduction
ILLU_11379_87_1,Émile Zola,Édouard Manet,oil on canvas,146.50x114.00cm,1868.0,1928,Reproduction
ILLU_11379_88_0,The Exposition Universelle,Édouard Manet,oil on canvas,,1867.0,1928,Reproduction
ILLU_11381_137_0,Richard Wagner,Pierre-Auguste Renoir,oil on canvas,53.00x46.00cm,1882.0,1928,Reproduction
ILLU_11388_389_1,Avignon from the West,Jean-Baptiste-Camille Corot,oil on canvas,34.00x73.20cm,1836.0,1928,Reproduction
ILLU_11388_391_0,Eva Gonzalès,Edouard Manet,oil on canvas,191.10x133.40cm,1870.0,1928,Reproduction
ILLU_11420_154_0,Autoportrait,Claude Monet,oil on canvas,70.00x55.00cm,1917.0,1927,Reproduction
ILLU_11426_367_0,Le Fifre,Édouard Manet,oil on canvas,160.50x97.00cm,1866.0,1927,Reproduction
ILLU_11426_372_1,Le Foyer de la danse à l'Opéra de la rue Le Peletier,Edgar Degas,oil on canvas,33.00x46.00cm,1872.0,1927,Reproduction
ILLU_11435_413_0,"Westminster Bridge, with the Lord Mayor's Procession on the Thames",Canaletto,oil on canvas,95.90x127.60cm,1747.0,1929,Reproduction
ILLU_11447_107_0,Four Bathers,Paul Cézanne,oil on canvas,35.00x39.50cm,1880.0,1930,Reproduction
ILLU_11448_132_0,Odalisque with a Turkish Chair,Henri Matisse,oil on canvas,60.00x73.00cm,1928.0,1930,Reproduction
ILLU_11454_235_0,View of Rouen,Camille Pissarro,oil on canvas,,1883.0,1930,Reproduction
ILLU_11456_355_0,Mlle. Bécat at the Café des Ambassadeurs,Edgar Degas,lithograph on wove japan paper,21.00x18.70cm,1877.0,1930,Reproduction
ILLU_11458_231_0,Woman with raven,Pablo Picasso,gouache on cardboard,64.60x49.50cm,1904.0,1931,Reproduction
ILLU_11471_47_0,Nude in An Armchair (Nu Au Fauteuil),Henri Matisse,,,1920.0,1920,Reproduction
ILLU_11479_175_0,The Bulgarian Blouse,Henri Matisse,,,1920.0,1922,Reproduction
ILLU_11479_176_0,Domino Players,Henri Matisse,,,1921.0,1922,Reproduction
ILLU_11485_23_0,Two women drinking bocks,Édouard Manet,pastel on paper,,1878.0,1932,Reproduction
ILLU_11492_237_0,Portrait de Berthe Morisot à l'éventail,Édouard Manet,oil on canvas,61.00x50.50cm,1874.0,1932,Reproduction
ILLU_11501_229_0,Portrait of the Countess of Tournon,Jean-Auguste-Dominique Ingres,oil on canvas,92.46x73.25cm,1812.0,1926,Reproduction
ILLU_11502_293_0,The Toll House,Henri Rousseau,oil on canvas,32.80x40.60cm,1890.0,1926,Reproduction
ILLU_11503_400_0,Portraits à la Bourse,Edgar Degas,oil on canvas,100.00x82.00cm,1878.0,1926,Reproduction
ILLU_11512_212_0,"The Artist's Father, Reading ""L'Événement""",Paul Cézanne,oil on canvas,198.50x119.30cm,1866.0,1927,Reproduction
ILLU_11513_215_0,In the Oise Valley,Paul Cézanne,oil on canvas,,1874.0,1927,Reproduction
ILLU_11513_217_0,Village Fete (October),Hans Wertinger,oil on panel,22.50x40.00cm,15.0,1927,Reproduction
ILLU_11516_327_0,Maison Maria with a View of Château Noir,Paul Cézanne,oil on canvas,65.00x81.00cm,1895.0,1927,Reproduction
ILLU_11518_33_0,Scène de comédie,Honoré Daumier,oil on panel,33.00x25.00cm,1858.0,1928,Reproduction
ILLU_11521_92_0,Portrait of Alfred Bruyas,Gustave Courbet,oil on canvas,91.00x72.00cm,1853.0,1928,Reproduction
ILLU_11547_61_0,The Dance Class,Edgar Degas,oil on canvas,83.50x77.20cm,1874.0,1924,Reproduction
ILLU_11557_51_0,Interrupted Reading,Jean Baptiste Camille Corot,oil on canvas mounted on board,40.64x63.50cm,1870.0,1929,Reproduction
ILLU_11557_55_0,"La Trinité-des-Monts (Rome, Italie)",Camille Corot,oil on canvas,4.50x7.40cm,1830.0,1929,Reproduction
ILLU_11564_195_0,Autoportrait,Claude Monet,oil on canvas,70.00x55.00cm,1917.0,1930,Reproduction
ILLU_11583_181_0,Guinguette,Vincent van Gogh,,,1886.0,1928,Reproduction
ILLU_11589_322_0,The Guitar Player,Johannes Vermeer,oil on canvas,53.00x46.30cm,1670.0,1928,Reproduction
ILLU_11592_62_0,"Madame Cézanne (Hortense Fiquet, 1850–1922) in a Red Dress",Paul Cézanne,oil on canvas,116.50x89.50cm,1888.0,1936,Reproduction
ILLU_11595_266_0,Femmes d'Alger dans leur appartement,Eugène Delacroix,oil on canvas,18.00x22.90cm,1834.0,1939,Reproduction
ILLU_11629_470_0,Young Girl with a Fan,Berthe Morisot,oil on canvas,54.00x65.00cm,1893.0,1931,Reproduction
ILLU_11892_30316_1,Seashore with a Fisherman,Caspar David Friedrich,oil on canvas,33.50x51.00cm,1807.0,1939,Reproduction
ILLU_11999_127_1,Gentleman of the Trivulzio Family,Bernardino dei Conti,oil on wood panel,108.97x73.91x1.78cm,1450.0,1939,Reproduction
ILLU_12001_207_1,The Battle of Constantine and Licinius,Peter Paul Rubens,oil on wood panel,37.08x57.40cm,1622.0,1939,Reproduction
ILLU_12008_27283_2,Madame Cézanne à la jupe rayée,Paul Cézanne,oil on canvas,72.50x56.00cm,1877.0,1936,Reproduction
ILLU_12038_204_0,"Judith and Her Maidservant with the Head of Holofernes
Judith with the Head of Holofernes",Titian,oil on canvas,112.78x95.00x2.29cm,1570.0,1935,Reproduction
ILLU_12196_2405_0,The Plumed Hat,Henri Matisse,oil on canvas,47.70x38.10cm,1919.0,1931,Reproduction
ILLU_12203_515208_0,The Temptation of Christ on the Mountain,Duccio,tempera on wood,43.00x46.00cm,1308.0,1931,Reproduction
ILLU_12215_242504_1,The sculpture,Pablo Picasso,,,1925.0,1932,Reproduction
ILLU_12219_2803_0,Portrait of Hendrickje Stoffels in silk wrap,Rembrandt,oil on panel,72.50x51.50cm,1659.0,1932,Reproduction
ILLU_12436_264_0,Portrait of Madame Paul Guillaume with a large hat,André Derain,oil on canvas,92.00x73.00cm,1928.0,1931,Reproduction
ILLU_12436_265_0,Woman with violin,Henri Matisse,oil on canvas,55.00x46.00cm,1923.0,1931,Reproduction
ILLU_12436_266_0,Corner of the Plateau of Bellevue,Henri Rousseau,oil on canvas,,1902.0,1931,Reproduction
ILLU_12651_905_2,Port Scene with the Villa Medici,Claude Lorrain,oil on canvas,102.00x133.00cm,1637.0,1925,Reproduction
ILLU_12665_507_0,Diego Martelli (1839 - 1896),Edgar Degas,oil on canvas,110.40x99.80cm,1879.0,1930,Reproduction
ILLU_12765_2101_0,"Fruits, serviette et boîte à lait",Paul Cézanne,,60.00x73.00cm,1880.0,1932,Reproduction
ILLU_13062_112_0,The Sorcerer of Hiva Oa (Marquesan Man in the Red Cape),Paul Gauguin,oil on canvas,,1902.0,1910,Reproduction
ILLU_13259_555_0,Les Casseurs de pierres,Gustave Courbet,oil on canvas,165.00x257.00cm,1849.0,1904,Reproduction
ILLU_13284_211_0,The Toll House,Henri Rousseau,oil on canvas,32.80x40.60cm,1890.0,1920,Reproduction
ILLU_13292_308_0,"Courtyard of the Hospital at Arles, The",Vincent van Gogh,oil on canvas,73.00x92.00cm,1889.0,1922,Reproduction
ILLU_13345_136_0,Young Boy Peeling a Pear,Édouard Manet,oil on canvas,85.00x71.00cm,1868.0,1928,Reproduction
ILLU_13357_212_1,Champ de blé aux corbeaux,Vincent van Gogh,oil on canvas,50.20x103.00cm,1890.0,1928,Reproduction
ILLU_13363_314_0,Woman in a Straw Hat,Auguste Renoir,oil on canvas,,1880.0,1929,Reproduction
ILLU_13368_72_0,"Nice, souvenir de la promenade des Anglais",Henri de Toulouse-Lautrec,"oil paint, canvas (material)",38.50x50.00cm,1880.0,1929,Reproduction
ILLU_13368_78_0,Yvette Gilbert Singing,Henri de Toulouse-Lautrec,"essence, cardboard",57.00x42.00cm,1894.0,1929,Reproduction
ILLU_13377_348_0,The Treasurer,Oskar Kokoschka,oil on canvas,74.00x59.00cm,1910.0,1929,Reproduction
ILLU_13408_308_0,Harlequin,Pablo Picasso,,,1918.0,1932,Reproduction
ILLU_14279_119_0,The Huntsman's Picnic,Gustave Courbet,oil on canvas,,1858.0,1928,Reproduction
ILLU_14279_120_0,Luncheon in the Studio,Édouard Manet,oil on canvas,118.00x153.90cm,1868.0,1928,Reproduction
ILLU_14279_122_0,Children's Afternoon at Wargemont,Pierre-Auguste Renoir,oil on canvas,127.00x173.00cm,1884.0,1928,Reproduction
ILLU_14279_127_0,Portrait of Josephine Gaujelin,Edgar Degas,oil on canvas,35.00x26.50cm,1867.0,1928,Reproduction
ILLU_14289_271_0,Around the Fish,Paul Klee,oil and tempera on canvas mounted on cardboard,46.70x63.80cm,1926.0,1928,Reproduction
ILLU_14307_347_1,"Mandolin, Glass, Pot and Fruit",Georges Braque,oil on canvas,81.00x116.00cm,1927.0,1930,Reproduction
ILLU_14311_283_0,Pot of Geraniums,Henri Matisse,oil on linen,41.30x33.30cm,1912.0,1931,Reproduction
ILLU_14351_140_1,Portrait d'Ambroise Vollard au chat,Pierre Bonnard,"oil paint, canvas (material)",96.50x111.00cm,1924.0,1929,Reproduction
ILLU_14369_168_3,Portrait of Christine Freifrau von Schönberg,Ferdinand von Rayski,oil on canvas,92.00x78.00cm,1864.0,1930,Reproduction
ILLU_14415_51_0,The Wolf of Agubbio,Luc-Olivier Merson,,,1877.0,1916,Reproduction
ILLU_14489_122_0,Children's Afternoon at Wargemont,Pierre-Auguste Renoir,oil on canvas,127.00x173.00cm,1884.0,1928,Reproduction
ILLU_14489_124_0,After the Luncheon,Pierre-Auguste Renoir,oil on canvas,81.30x100.50cm,1879.0,1928,Reproduction
ILLU_14489_128_0,Portrait&nbsp;of&nbsp;the couple&nbsp;Sisley,Auguste Renoir,oil on canvas,75.00x105.00cm,1868.0,1928,Reproduction
ILLU_14975_263_2,Camille Monet (1847–1879) on a Garden Bench,Claude Monet,oil on canvas,60.60x80.30cm,1873.0,1926,Reproduction
ILLU_14975_265_0,In the Oise Valley,Paul Cézanne,oil on canvas,,1874.0,1926,Reproduction
ILLU_14978_330_0,The Wave,Gustave Courbet,oil on canvas,63.00x92.00cm,1869.0,1926,Reproduction
ILLU_14978_332_2,After the Luncheon,Pierre-Auguste Renoir,oil on canvas,81.30x100.50cm,1879.0,1926,Reproduction
ILLU_14985_310_1,Painting of&nbsp;a tennis court&nbsp;Castle&nbsp;Guernon&nbsp;Ranville,Édouard Vuillard,,,1907.0,1929,Reproduction
ILLU_15047_24_0,Réunion dans un parc au temps des Valois,Adolphe Monticelli,"oil paint, canvas (material)",152.00x251.00cm,1874.0,1922,Reproduction
ILLU_15065_15_0,The Artist's Mother,Georges Seurat,crayon on paper,,1883.0,1926,Reproduction
ILLU_15179_3_0,Venus with an Organist and Cupid,Titian,oil on canvas,150.20x218.20cm,1555.0,1918,Reproduction
ILLU_15213_546_0,Bathing boys,Max Liebermann,oil on canvas,113.00x152.00cm,1900.0,1908,Reproduction
ILLU_15318_178_2,"Death and the Miser, from The Dance of Death",Hans Holbein le Jeune,woodcut on paper,,1523.0,1888,Reproduction
ILLU_15357_129_0,Self-Portrait,Albrecht Dürer,oil on lime,67.10x48.90cm,1500.0,1909,Reproduction
ILLU_15432_172_1,Croquet,Édouard Manet,oil on canvas,72.50x106.00cm,1873.0,1929,Reproduction
ILLU_15680_62_0,The Artist's Family,Hans Holbein the Younger,,,1528.0,1912,Reproduction
ILLU_15691_118_1,Death and the Abbott,Hans Holbein le Jeune,woodcut on paper,,1538.0,1911,Reproduction
ILLU_15720_407_0,Preparation for the Funeral,Paul Cézanne,oil on canvas,49.00x80.00cm,1869.0,1926,Reproduction
ILLU_15860_1_1,Nemesis (The Great Fortune),Albrecht Dürer,"engraving, ii/ii",33.02x22.61cm,1501.0,1927,Reproduction
ILLU_15980_405_0,Portrait of Daniel-Henry Kahnweiler,Pablo Picasso,oil on canvas,100.50x73.00cm,1910.0,1927,Reproduction
ILLU_15987_450_0,La Femme au Violon,Pablo Picasso,,,1911.0,1927,Reproduction
ILLU_16027_424_0,Juno,Rembrandt,oil on canvas,127.00x107.50cm,1662.0,1938,Reproduction
ILLU_16297_130_0,Air clair,Wassily Kandinsky,oil and tempera on canvas,34.00x52.30cm,1901.0,1946,Reproduction
ILLU_16297_133_0,Park of St. Cloud with horseman,Vassily Kandinsky,oil on canvas,,1906.0,1946,Reproduction
ILLU_10332_137_0,"The Rest, portrait of Berthe Morisot",Édouard Manet,oil on canvas,148.00x111.00cm,1870.0,1910,Reproduction
ILLU_10347_335_0,Le Café-concert aux ambassadeurs,Edgar Degas,pastel on monotype,37.00x27.00cm,1876.0,1912,Reproduction
ILLU_10365_18_0,The Green Dress,Henri Matisse,,,1919.0,1929,Reproduction
ILLU_10366_47_0,The Bathers,Gustave Courbet,oil on canvas,227.00x193.00cm,1853.0,1929,Reproduction
ILLU_10394_356_0,"La barricade, rue de la Mortellerie, juin 1848",Ernest Meissonier,oil on canvas,2.90x2.20cm,1850.0,1899,Reproduction
ILLU_10397_155_0,Portrait de M. et Mme Auguste Manet,Édouard Manet,oil on canvas,111.50x93.00cm,1860.0,1910,Reproduction
ILLU_10398_339_0,"Étude de deux tigres, dit aussi Jeune tigre jouant avec sa mère",Eugène Delacroix,,13.00x19.50cm,1831.0,1911,Reproduction
ILLU_10446_104_0,"Oannès: I, the first consciousness of chaos, arose from the abyss that I might harden matter, and give law unto forms (plate 14)",Odilon Redon,lithography on paper,,1896.0,1903,Reproduction
ILLU_10448_187_0,Le Printemps,Jean-François Millet,oil on canvas,86.00x111.00cm,1868.0,1903,Reproduction
ILLU_10462_29_0,Die alte Pariserin,Wilhelm Leibl,,,1870.0,1906,Reproduction
ILLU_10466_477_0,Self-Portrait with Palette,Paul Cézanne,oil on canvas,92.00x73.00cm,1890.0,1908,Reproduction
ILLU_10466_524_0,The Fishermen (Fantastic Scene),Paul Cézanne,oil on canvas,55.20x81.90cm,1875.0,1908,Reproduction
ILLU_10479_239_0,Portrait de M. et Mme Auguste Manet,Édouard Manet,oil on canvas,111.50x93.00cm,1860.0,1910,Reproduction
ILLU_10487_103_0,Tahitian women under the palms,Paul Gauguin,oil on canvas,,1892.0,1910,Reproduction
ILLU_10490_646_0,The Lute Player,Orazio Gentileschi,oil on canvas,143.50x129.00cm,1612.0,1911,Reproduction
ILLU_10556_268_0,Lady Sealing a Letter,Jean Siméon Chardin,oil on canvas,146.00x147.00cm,1732.0,1910,Reproduction
ILLU_10649_233_0,The Sea at Amsterdam,Claude Monet,,,1874.0,1903,Reproduction
ILLU_10670_176_0,"Apple Trees in Flower, Spring Morning (Pommiers en Fleurs Louveciennes)",Alfred Sisley,oil on canvas,50.00x73.00cm,1873.0,1903,Reproduction
ILLU_10670_189_0,The Road from Versailles to Saint-Germain,Alfred Sisley,oil on canvas,51.10x65.10cm,1875.0,1903,Reproduction
ILLU_10670_193_0,The Plain of Auvers,Vincent van Gogh,oil on canvas,50.00x101.00cm,1890.0,1903,Reproduction
ILLU_10670_197_0,Interior,Édouard Vuillard,oil on cardboard,51.00x67.00cm,1902.0,1903,Reproduction
ILLU_10672_149_0,Le Boulevard Des Capucines,Claude Monet,oil on canvas,61.00x80.00cm,1873.0,1906,Reproduction
ILLU_10708_140_0,Marguerite in the Church with the Evil Spirits,Eugène Delacroix,lithography,,1828.0,1909,Reproduction
ILLU_10719_133_1,View of Vétheuil,Claude Monet,oil on canvas,60.00x100.00cm,1880.0,1898,Reproduction
ILLU_10791_544_0,Repas de paysans,Le Nain,oil on canvas,9.70x12.20cm,1642.0,1909,Reproduction
ILLU_10881_197_0,Place de la Concorde,Edgar Degas,oil on canvas,78.40x117.50cm,1875.0,1898,Reproduction
ILLU_10947_533_0,The lecture by emile verhaeren,Théo van Rysselberghe,oil on canvas,181.00x241.00cm,1903.0,1914,Reproduction
ILLU_10955_38_0,Oarsmen at Chatou,Auguste Renoir,oil on canvas,81.20x100.20cm,1879.0,1916,Reproduction
ILLU_10962_312_0,The Old Musician,Edouard Manet,oil on canvas,187.40x248.20cm,1862.0,1918,Reproduction
ILLU_10966_140_0,Tulips in a Vase,Paul Cézanne,oil on canvas,72.50x42.00cm,1892.0,1922,Reproduction
ILLU_10976_212_0,Self-Portrait,Vincent van Gogh,oil on canvas,,1887.0,1929,Reproduction
ILLU_10988_471_0,Lovers,Pierre-Auguste Renoir,,,1875.0,1914,Reproduction
ILLU_11285_98_0,La Chambre de Van Gogh à Arles,Vincent van Gogh,oil on canvas,570.00x740.00cm,1889.0,1911,Reproduction
ILLU_11290_138_0,The Railway,Edouard Manet,oil on canvas,93.30x111.50cm,1873.0,1912,Reproduction
ILLU_11305_393_0,L'Estaque. View through the Trees,Paul Cézanne,oil on canvas,44.70x53.40cm,1879.0,1913,Reproduction
ILLU_11305_395_0,Avenue at Chantilly,Paul Cézanne,oil on canvas,82.00x66.00cm,1888.0,1913,Reproduction
ILLU_11309_98_0,Nature morte : fruits sur une table,Édouard Manet,oil on canvas,45.00x73.50cm,1864.0,1913,Reproduction
ILLU_11340_626_2,L'Arlésienne,Vincent van Gogh,oil on canvas,93.00x74.00cm,1888.0,1922,Reproduction
ILLU_11340_644_2,Landscape with Alphonse Daudet's Windmill,Vincent van Gogh,ink on paper,,1888.0,1922,Reproduction
ILLU_11363_120_1,Queen Isabella,Pablo Picasso,oil on canvas,,1908.0,1926,Reproduction
ILLU_11363_22_1,"Bathing on the Seine (""La Grenouillere"")",Auguste Renoir,oil on canvas,59.00x80.00cm,1869.0,1926,Reproduction
ILLU_11367_186_1,Self Portrait from L'ile Saint Louis,Henri Rousseau,oil on canvas,113.00x146.00cm,1890.0,1926,Reproduction
ILLU_11374_400_1,Still life with the mandolin,Pablo Picasso,oil on canvas,97.00x130.00cm,1924.0,1926,Reproduction
ILLU_11383_146_0,Dressing the Dead Girl (Dressing the Bride),Gustave Courbet,oil on canvas,,1855.0,1928,Reproduction
ILLU_11390_729_1,The Vengeance of Hop-Frog,James Ensor,hand-colored etching,35.10x24.80cm,1898.0,1928,Reproduction
ILLU_11395_467_0,Young man with cap,Vincent van Gogh,oil on canvas,47.50x39.00cm,1888.0,1923,Reproduction
ILLU_11407_302_0,Wildflowers in a Long Neck Vase,Odilon Redon,oil on canvas,65.40x50.50cm,1912.0,1924,Reproduction
ILLU_11412_1017_2,Four Girls in Åsgårdstrand,Edvard Munch,oil on canvas,87.00x111.00cm,1903.0,1924,Reproduction
ILLU_11420_153_0,Roses and Jasmine in a Delft Vase,Auguste Renoir,oil on canvas,,1881.0,1927,Reproduction
ILLU_11426_375_0,Les Joueurs de Cartes,Paul Cézanne,oil on canvas,,1894.0,1927,Reproduction
ILLU_11432_231_1,Valley of the Lot at Vers,André Derain,,,1912.0,1929,Reproduction
ILLU_11438_543_0,Marc Trapadoux is Examining the Book of Prints,Gustave Courbet,,41.00x32.00cm,1848.0,1929,Reproduction
ILLU_11438_543_1,Autoportrait dit Courbet au chien noir,Gustave Courbet,oil painting,46.50x55.50cm,1842.0,1929,Reproduction
ILLU_11462_204_0,Life,Pablo Picasso,oil on canvas,196.50x128.50cm,1903.0,1926,Reproduction
ILLU_11462_206_0,Kallan,Pablo Picasso,,,1923.0,1926,Reproduction
ILLU_11463_111_0,The Toll House,Henri Rousseau,oil on canvas,32.80x40.60cm,1890.0,1927,Reproduction
ILLU_11463_112_0,Portrait of a Woman,Henri Rousseau,oil on canvas,150.00x160.00cm,1895.0,1927,Reproduction
ILLU_11484_205_0,Landscape,Jean-Baptiste Camille Corot,oil on canvas,38.50x56.00cm,1860.0,1923,Reproduction
ILLU_11501_227_0,"Portrait of Madame Aymon, La belle Zélie",Jean-Auguste-Dominique Ingres,oil on canvas,,1806.0,1926,Reproduction
ILLU_11501_231_0,Portrait of Delphine Ramel,Jean-Auguste-Dominique Ingres,oil on canvas,53.00x65.00cm,1859.0,1926,Reproduction
ILLU_11502_291_0,St. Dorothy with the Basket of Flowers,Matthias Grünewald,chalk on paper,35.80x25.60cm,1520.0,1926,Reproduction
ILLU_11511_168_0,Boaters at Argenteuil,Claude Monet,,,1874.0,1927,Reproduction
ILLU_11512_213_0,Four Bathers,Paul Cézanne,oil on canvas,35.00x39.50cm,1880.0,1927,Reproduction
ILLU_11514_244_0,Victoria Dubourg,Edgar Degas,oil on canvas,81.30x64.80cm,1868.0,1927,Reproduction
ILLU_11514_246_0,Portrait of Mlle. Hortense Valpinçon,Edgar Degas,oil on mattress ticking,75.69x113.79cm,1871.0,1927,Reproduction
ILLU_11524_154_0,The Red Couch,Henri Matisse,,,1920.0,1929,Reproduction
ILLU_11535_427_0,Cephalus and Aurora,Nicolas Poussin,oil on canvas,96.90x131.30cm,1630.0,1929,Reproduction
ILLU_11536_441_0,Bal du moulin de la Galette,Pierre-Auguste Renoir,oil on canvas,,1876.0,1929,Reproduction
ILLU_11536_443_0,Odalisque in Red Culottes,Henri Matisse,oil on canvas,67.00x84.00cm,1921.0,1929,Reproduction
ILLU_11543_180_0,Berthe Morisot au bouquet de violettes,Édouard Manet,oil on canvas,55.00x40.00cm,1872.0,1933,Reproduction
ILLU_11562_167_0,"Woman with Hat, Head",Vincent van Gogh,"chalk, ink, paper",,1882.0,1930,Reproduction
ILLU_11567_249_0,"Portrait of Marie Cezanne, the Artist's Sister",Paul Cézanne,oil on canvas,,1867.0,1930,Reproduction
ILLU_11572_358_0,Portrait of Margherita,Amedeo Modigliani,oil on canvas,73.00x50.00cm,1916.0,1930,Reproduction
ILLU_11572_359_0,Flower vendor,Amedeo Modigliani,oil on canvas,116.50x93.30cm,1919.0,1930,Reproduction
ILLU_11572_362_0,Doctor Devaraigne,Amedeo Modigliani,oil on canvas,55.00x46.00cm,1917.0,1930,Reproduction
ILLU_11573_403_0,Project for Portraits in a Frieze - Three Women,Edgar Degas,,,1879.0,1930,Reproduction
ILLU_11577_58_0,Music in the Tuileries Gardens,Edouard Manet,oil on canvas,76.20x118.10cm,1862.0,1927,Reproduction
ILLU_11579_131_0,Le Lit,Henri de Toulouse-Lautrec,oil on cardboard,54.00x70.50cm,1893.0,1928,Reproduction
ILLU_11584_214_0,Oysters,Édouard Manet,oil on canvas,39.20x46.80cm,1862.0,1928,Reproduction
ILLU_11592_59_0,La Vieille Route à Auvers-sur-Oise,Paul Cézanne,oil on canvas,46.00x55.50cm,1872.0,1936,Reproduction
ILLU_11881_439_0,Diego Martelli (1839 - 1896),Edgar Degas,oil on canvas,110.40x99.80cm,1879.0,1930,Reproduction
ILLU_11892_30317_1,Seashore with a Fisherman,Caspar David Friedrich,oil on canvas,33.50x51.00cm,1807.0,1939,Reproduction
ILLU_11996_1612_1,Chestnut Trees at Jas de Bouffan,Paul Cézanne,oil on canvas,71.12x90.17cm,1885.0,1938,Reproduction
ILLU_11999_126_1,Gentleman of the Trivulzio Family,Bernardino dei Conti,oil on wood panel,108.97x73.91x1.78cm,1450.0,1939,Reproduction
ILLU_12196_2406_0,The Plumed Hat,Henri Matisse,oil on canvas,47.70x38.10cm,1919.0,1931,Reproduction
ILLU_12197_3804_0,Decorative Figure on an Ornamental Background,Henri Matisse,,,1925.0,1931,Reproduction
ILLU_12245_2504_0,Portrait of Levinus Memminger,Michael Wolgemut,oil on panel,34.00x23.00cm,1485.0,1933,Reproduction
ILLU_12438_160_0,"Route de Versailles, Louveciennes",Camille Pissarro,oil on canvas,59.80x73.50cm,1872.0,1930,Reproduction
ILLU_12559_478_1,His at&nbsp;Suresne,Alfred Sisley,oil on canvas,46.00x61.00cm,1874.0,1914,Reproduction
ILLU_12641_254_0,Woman at a Fountain,Pablo Picasso,oil on canvas,,1901.0,1925,Reproduction
ILLU_12655_162_1,Lady in Pink,Édouard Manet,,94.00x75.00cm,1879.0,1928,Reproduction
ILLU_12656_466_0,Frédéric Bazille peignant à son chevalet,Pierre-Auguste Renoir,oil on canvas,105.00x73.50x105.00cm,1867.0,1928,Reproduction
ILLU_12659_48_2,The harbour at Bordeaux,Édouard Manet,oil on canvas,63.00x100.00cm,1871.0,1927,Reproduction
ILLU_12659_49_1,The Boy in the Red Vest,Paul Cézanne,oil on canvas,79.50x64.00cm,1889.0,1927,Reproduction
ILLU_12659_56_0,The Card Players,Paul Cézanne,oil on canvas,65.40x81.90cm,1890.0,1927,Reproduction
ILLU_12660_506_0,View of Fort Samson,Georges Seurat,oil on canvas,65.00x81.50cm,1885.0,1927,Reproduction
ILLU_12665_505_0,"Landscape at Mornex, Haute Savoie",Jean-Baptiste Camille Corot,oil on canvas,40.00x61.50cm,1842.0,1930,Reproduction
ILLU_12768_290_0,Portrait of Margurite sleeping,Henri Matisse,,,1920.0,1926,Reproduction
ILLU_12768_291_0,Interior with Phonograph,Henri Matisse,oil on canvas,,1924.0,1926,Reproduction
ILLU_13068_117_0,Coal cars,Theodore Gericault,oil on canvas,42.00x65.50cm,1822.0,1911,Reproduction
