id,_description,_artist,_source,_material,_dimensions,_journal-id,_date-artwork,year,keywords
ILLU_12005_12_0,,,,,,1384,,1936,Sculpture
ILLU_10919_334_0,,,,,,1368,,1910,Reproduction
ILLU_12027_1401_0,,,,,,1384,,1934,Reproduction
ILLU_10652_145_0,,,,,,1438,,1907,Reproduction
ILLU_14360_96_1,,,,,,1484,,1931,Sculpture
ILLU_13405_88_0,,,,,,1351,,1932,Sculpture
ILLU_15310_295_0,,,,,,1476,,1880,Reproduction
ILLU_10346_259_0,,,,,,1438,,1912,Reproduction
ILLU_15334_325_2,,,,,,1408,,1909,Reproduction
ILLU_15313_185_0,,,,,,1476,,1882,Reproduction
ILLU_10076_151_0,,,,,,1439,,1896,Reproduction
ILLU_16297_128_0,,,,,,1302,,1946,Reproduction
ILLU_15893_190_0,,,,,,1477,,1905,Reproduction
ILLU_16013_372_1,,,,,,1473,,1931,Reproduction
ILLU_13313_50_0,,,,,,1351,,1925,Reproduction
ILLU_14418_40_0,,,,,,1479,,1916,Sculpture
ILLU_15358_231_0,,,,,,1408,,1909,Reproduction
ILLU_13371_107_1,,,,,,1351,,1929,Reproduction
ILLU_15863_1_3,,,,,,1312,,1927,Reproduction
ILLU_14977_299_1,,,,,,1473,,1926,Reproduction
ILLU_11887_435_1,,,,,,1438,,1922,Reproduction
ILLU_15358_231_1,,,,,,1408,,1909,Reproduction
ILLU_11231_582_0,,,,,,1336,,1911,Reproduction
ILLU_15893_190_1,,,,,,1477,,1905,Reproduction
ILLU_11550_257_0,,,,,,1438,,1925,Reproduction
ILLU_15726_317_0,,,,,,1473,,1930,Architecture_decoration
ILLU_11348_388_0,,,,,,1438,,1918,Reproduction
ILLU_16297_128_1,,,,,,1302,,1946,Reproduction
ILLU_10469_97_0,,,,,,1438,,1908,Reproduction
ILLU_15409_362_0,,,,,,1600,,1898,Sculpture
ILLU_11407_303_2,,,,,,1336,,1924,Reproduction
ILLU_10526_274_0,,,,,,1368,,1886,Reproduction
ILLU_15334_325_3,,,,,,1408,,1909,Reproduction
ILLU_11348_375_0,,,,,,1438,,1918,Reproduction
ILLU_11400_637_2,,,,,,1336,,1923,Reproduction
ILLU_13057_2_0,,,,,,1351,,1907,Sculpture
ILLU_14360_96_0,,,,,,1484,,1931,Sculpture
ILLU_11569_296_1,,,,,,1438,,1930,Reproduction
ILLU_10396_51_0,,,,,,1368,,1902,Sculpture
ILLU_16002_127_2,,,,,,1473,,1929,Reproduction
ILLU_12679_155_0,,,,,,1438,,1931,Reproduction
ILLU_12030_2603_0,,,,,,1384,,1934,Reproduction
ILLU_12027_1401_1,,,,,,1384,,1934,Reproduction
ILLU_12247_2702_1,,,,,,1384,,1933,Reproduction
ILLU_15345_98_0,,,,,,1279,,1902,Architecture_decoration
ILLU_15362_158_0,,,,,,1279,,1910,Architecture_decoration
ILLU_11465_164_0,,,,,,1368,,1927,Reproduction
ILLU_12005_12_1,,,,,,1384,,1936,Architecture_decoration
ILLU_11396_474_0,,,,,,1336,,1923,Reproduction
ILLU_14280_172_1,,,,,,1408,,1935,Reproduction
ILLU_11385_239_0,,,,,,1336,,1928,Reproduction
ILLU_10548_88_0,,,,,,1368,,1898,Reproduction
ILLU_15395_201_0,,,,,,1279,,1927,Architecture_decoration
ILLU_10942_291_0,,,,,,1368,,1913,Reproduction
ILLU_11904_265_0,,,,,,1351,,1898,Reproduction
ILLU_10459_291_0,,,,,,1438,,1906,Reproduction
ILLU_10947_537_0,,,,,,1368,,1914,Reproduction
ILLU_12413_81_0,,,,,,1397,,1920,Reproduction
ILLU_10545_7_0,,,,,,1368,,1894,Reproduction
ILLU_14258_325_1,,,,,,1302,,1933,Reproduction
ILLU_11412_1004_2,,,,,,1336,,1924,Reproduction
ILLU_13397_130_1,,,,,,1351,,1931,Sculpture
ILLU_10754_269_0,,,,,,1438,,1907,Reproduction
ILLU_15302_117_0,,,,,,1476,,1879,Reproduction
ILLU_12226_3803_1,,,,,,1384,,1932,Reproduction
ILLU_15314_239_1,,,,,,1476,,1883,Reproduction
ILLU_12189_1904_0,,,,,,1384,,1931,Reproduction
ILLU_13259_553_0,,,,,,1351,,1904,Reproduction
ILLU_10695_43_0,,,,,,1368,,1910,Sculpture
ILLU_10772_310_0,,,,,,1368,,1889,Reproduction
ILLU_14277_522_0,,,,,,1389,,1929,Reproduction
ILLU_15299_192_0,,,,,,1476,,1878,Reproduction
ILLU_11522_106_0,,,,,,1438,,1928,Architecture_decoration
ILLU_11629_471_1,,,,,,1438,,1931,Sculpture
ILLU_11574_435_0,,,,,,1438,,1930,Architecture_decoration
ILLU_14592_225_0,,,,,,1476,,1879,Reproduction
ILLU_13300_202_0,,,,,,1351,,1923,Reproduction
ILLU_14973_421_1,,,,,,1473,,1925,Reproduction
ILLU_13314_247_0,,,,,,1351,,1926,Reproduction
ILLU_13315_380_0,,,,,,1351,,1926,Reproduction
ILLU_14982_423_1,,,,,,1473,,1927,Reproduction
ILLU_10979_183_0,,,,,,1368,,1929,Architecture_decoration
ILLU_11403_798_1,,,,,,1336,,1923,Reproduction
ILLU_10734_265275_0,,,,,,1439,,1873,Reproduction
ILLU_11256_244_1,,,,,,1336,,1914,Reproduction
ILLU_11337_386_0,,,,,,1336,,1922,Reproduction
ILLU_13058_334_0,,,,,,1351,,1909,Reproduction
ILLU_11457_145_0,,,,,,1368,,1931,Architecture_decoration
ILLU_10313_97_0,,,,,,1569,,1895,Reproduction
ILLU_16290_43_1,,,,,,1302,,1946,Reproduction
ILLU_10888_647_0,,,,,,1336,,1925,Reproduction
ILLU_12250_4904_0,,,,,,1384,,1933,Reproduction
ILLU_14410_187_0,,,,,,1479,,1909,Reproduction
ILLU_13261_138_0,,,,,,1351,,1905,Reproduction
ILLU_11282_292_0,,,,,,1438,,1911,Reproduction
ILLU_10666_453_0,,,,,,1438,,1908,Architecture_decoration
ILLU_11283_355_0,,,,,,1438,,1911,Reproduction
ILLU_16297_131_0,,,,,,1302,,1946,Sculpture
ILLU_14413_42_0,,,,,,1479,,1916,Reproduction
ILLU_14413_64_3,,,,,,1479,,1916,Reproduction
ILLU_13386_383_0,,,,,,1351,,1930,Reproduction
ILLU_11358_652_2,,,,,,1336,,1925,Reproduction
ILLU_12210_302_0,,,,,,1384,,1932,Reproduction
ILLU_14257_289_0,,,,,,1302,,1933,Reproduction
ILLU_14982_421_3,,,,,,1473,,1927,Sculpture
ILLU_12012_104_1,,,,,,1384,,1937,Sculpture
ILLU_15894_235_0,,,,,,1477,,1905,Reproduction
ILLU_14594_362_0,,,,,,1476,,1880,Reproduction
ILLU_15029_6_1,,,,,,1488,,1920,Reproduction
ILLU_14417_14_0,,,,,,1479,,1916,Sculpture
ILLU_14296_160_0,,,,,,1302,,1929,Reproduction
ILLU_11505_449_0,,,,,,1438,,1926,Sculpture
ILLU_15362_165_0,,,,,,1279,,1910,Architecture_decoration
ILLU_15892_116_0,,,,,,1477,,1905,Sculpture
ILLU_10620_621_0,,,,,,1439,,1888,Reproduction
ILLU_14382_6_0,,,,,,1479,,1916,Reproduction
ILLU_14963_198_0,,,,,,1473,,1923,Reproduction
ILLU_13045_91_5,,,,,,1351,,1900,Reproduction
ILLU_11590_345_0,,,,,,1438,,1928,Reproduction
ILLU_16006_53_1,,,,,,1473,,1931,Reproduction
ILLU_15795_136_0,,,,,,1479,,1908,Reproduction
ILLU_14964_245_1,,,,,,1473,,1923,Reproduction
ILLU_12018_202_0,,,,,,1384,,1934,Sculpture
ILLU_14405_25_1,,,,,,1302,,1938,Reproduction
ILLU_11401_730_2,,,,,,1336,,1923,Reproduction
ILLU_13340_156_1,,,,,,1351,,1927,Reproduction
ILLU_14930_18_0,,,,,,1484,,1925,Reproduction
ILLU_11349_237_0,,,,,,1438,,1919,Reproduction
ILLU_14413_66_1,,,,,,1479,,1916,Reproduction
ILLU_12234_602_1,,,,,,1384,,1933,Reproduction
ILLU_10655_617_1,,,,,,1438,,1911,Reproduction
ILLU_11401_730_0,,,,,,1336,,1923,Reproduction
ILLU_11625_282_1,,,,,,1438,,1931,Reproduction
ILLU_11490_135_0,,,,,,1438,,1932,Reproduction
ILLU_14413_40_0,,,,,,1479,,1916,Reproduction
ILLU_12006_102_5,,,,,,1384,,1936,Reproduction
ILLU_13049_415_0,,,,,,1351,,1901,Architecture_decoration
ILLU_11428_445_0,,,,,,1336,,1927,Reproduction
ILLU_10454_189_0,,,,,,1438,,1905,Reproduction
ILLU_11596_285_0,,,,,,1368,,1939,Reproduction
ILLU_12187_1312_2,,,,,,1384,,1931,Reproduction
ILLU_11282_290_0,,,,,,1438,,1911,Reproduction
ILLU_14964_263_0,,,,,,1473,,1923,Reproduction
ILLU_11283_357_0,,,,,,1438,,1911,Architecture_decoration
ILLU_16010_140_0,,,,,,1473,,1931,Reproduction
ILLU_15057_20_0,,,,,,1488,,1925,Reproduction
ILLU_13058_336_0,,,,,,1351,,1909,Sculpture
ILLU_12561_188_0,,,,,,1368,,1915,Reproduction
ILLU_10888_645_0,,,,,,1336,,1925,Reproduction
ILLU_11382_147_0,,,,,,1336,,1928,Reproduction
ILLU_14963_198_2,,,,,,1473,,1923,Reproduction
ILLU_14305_313_0,,,,,,1302,,1930,Reproduction
ILLU_11906_149_1,,,,,,1351,,1899,Reproduction
ILLU_12619_224_0,,,,,,1438,,1913,Reproduction
ILLU_10695_39_0,,,,,,1368,,1910,Sculpture
ILLU_14351_139_2,,,,,,1484,,1929,Reproduction
ILLU_15984_440_0,,,,,,1302,,1927,Reproduction
ILLU_12028_1703_0,,,,,,1384,,1934,Reproduction
ILLU_10479_250_0,,,,,,1438,,1910,Reproduction
ILLU_14425_35_0,,,,,,1479,,1907,Reproduction
ILLU_11349_235_0,,,,,,1438,,1919,Reproduction
ILLU_14381_5_0,,,,,,1479,,1919,Reproduction
ILLU_13063_205_0,,,,,,1351,,1910,Sculpture
ILLU_14457_174_0,,,,,,1463,,1910,Reproduction
ILLU_10552_17_1,,,,,,1368,,1904,Sculpture
ILLU_12763_2307_0,,,,,,1384,,1931,Architecture_decoration
ILLU_13078_148_1,,,,,,1351,,1912,Architecture_decoration
ILLU_15293_31_0,,,,,,1476,,1875,Reproduction
ILLU_13070_365_0,,,,,,1351,,1911,Reproduction
ILLU_14932_28_0,,,,,,1484,,1925,Architecture_decoration
ILLU_11479_173_0,,,,,,1438,,1922,Reproduction
ILLU_14364_384_2,,,,,,1484,,1933,Reproduction
ILLU_16299_318_0,,,,,,1302,,1947,Sculpture
ILLU_15024_17_0,,,,,,1488,,1920,Architecture_decoration
ILLU_13399_159_0,,,,,,1351,,1931,Reproduction
ILLU_10482_314_0,,,,,,1438,,1910,Reproduction
ILLU_13059_129_1,,,,,,1351,,1909,Sculpture
ILLU_14604_194_1,,,,,,1476,,1881,Reproduction
ILLU_15894_237_0,,,,,,1477,,1905,Sculpture
ILLU_15299_189_1,,,,,,1476,,1878,Reproduction
ILLU_14363_125_2,,,,,,1484,,1933,Reproduction
ILLU_10460_523_0,,,,,,1438,,1906,Sculpture
ILLU_11337_386_2,,,,,,1336,,1922,Reproduction
ILLU_10728_188_0,,,,,,1569,,1895,Reproduction
ILLU_11483_148_0,,,,,,1438,,1923,Reproduction
ILLU_11634_89_0,,,,,,1438,,1931,Reproduction
ILLU_10640_49_0,,,,,,1368,,1909,Reproduction
ILLU_14354_811_2,,,,,,1484,,1929,Reproduction
ILLU_10555_201_0,,,,,,1368,,1910,Reproduction
ILLU_15419_155_0,,,,,,1408,,1872,Reproduction
ILLU_13285_223_0,,,,,,1351,,1920,Reproduction
ILLU_12027_1403_1,,,,,,1384,,1934,Reproduction
ILLU_14400_9_0,,,,,,1479,,1916,Reproduction
ILLU_11408_606_1,,,,,,1336,,1924,Reproduction
ILLU_11376_760_3,,,,,,1336,,1926,Reproduction
ILLU_13383_193_0,,,,,,1351,,1929,Reproduction
ILLU_14443_189_0,,,,,,1479,,1907,Reproduction
ILLU_16299_325_0,,,,,,1302,,1947,Sculpture
ILLU_15395_203_0,,,,,,1279,,1927,Architecture_decoration
ILLU_15678_29_0,,,,,,1479,,1912,Reproduction
ILLU_14267_24_0,,,,,,1527,,1930,Sculpture
ILLU_11353_261_3,,,,,,1336,,1925,Reproduction
ILLU_11348_377_0,,,,,,1438,,1918,Reproduction
ILLU_12766_515205_0,,,,,,1384,,1932,Reproduction
ILLU_10396_53_0,,,,,,1368,,1902,Sculpture
ILLU_11306_421_0,,,,,,1438,,1913,Architecture_decoration
ILLU_11328_609_0,,,,,,1336,,1920,Reproduction
ILLU_12232_4802_1,,,,,,1384,,1932,Reproduction
ILLU_11563_192_0,,,,,,1438,,1930,Reproduction
ILLU_10551_188_1,,,,,,1368,,1903,Reproduction
ILLU_15409_360_0,,,,,,1600,,1898,Sculpture
ILLU_15313_187_1,,,,,,1476,,1882,Reproduction
ILLU_11374_410_1,,,,,,1336,,1926,Reproduction
ILLU_15026_18_0,,,,,,1488,,1920,Reproduction
ILLU_10455_507_0,,,,,,1438,,1905,Reproduction
ILLU_15358_233_1,,,,,,1408,,1909,Reproduction
ILLU_11231_580_0,,,,,,1336,,1911,Reproduction
ILLU_15301_25_0,,,,,,1476,,1879,Reproduction
ILLU_12030_2603_2,,,,,,1384,,1934,Reproduction
ILLU_10536_1_1,,,,,,1368,,1888,Reproduction
ILLU_15039_13_1,,,,,,1488,,1920,Reproduction
ILLU_14406_296_1,,,,,,1485,,1896,Reproduction
ILLU_13262_217_0,,,,,,1351,,1905,Reproduction
ILLU_12249_4902_0,,,,,,1384,,1933,Reproduction
ILLU_13073_211_0,,,,,,1351,,1912,Reproduction
ILLU_13375_154_0,,,,,,1351,,1929,Reproduction
ILLU_15689_81_0,,,,,,1479,,1911,Sculpture
ILLU_15334_325_1,,,,,,1408,,1909,Reproduction
ILLU_14352_547_4,,,,,,1484,,1929,Reproduction
ILLU_12024_703_1,,,,,,1384,,1934,Reproduction
ILLU_11523_142_1,,,,,,1438,,1929,Sculpture
ILLU_14277_520_0,,,,,,1389,,1929,Reproduction
ILLU_15299_190_0,,,,,,1476,,1878,Reproduction
ILLU_10952_477_0,,,,,,1368,,1915,Reproduction
ILLU_14959_396_1,,,,,,1473,,1922,Architecture_decoration
ILLU_13054_153_0,,,,,,1351,,1905,Architecture_decoration
ILLU_10942_293_0,,,,,,1368,,1913,Reproduction
ILLU_11367_185_0,,,,,,1336,,1926,Reproduction
ILLU_10947_535_0,,,,,,1368,,1914,Reproduction
ILLU_15301_27_2,,,,,,1476,,1879,Reproduction
ILLU_14986_344_0,,,,,,1473,,1929,Architecture_decoration
ILLU_12413_83_0,,,,,,1397,,1920,Reproduction
ILLU_15358_231_2,,,,,,1408,,1909,Reproduction
ILLU_15897_287_0,,,,,,1279,,1905,Reproduction
ILLU_15400_67_0,,,,,,1279,,1932,Reproduction
ILLU_13291_19_0,,,,,,1351,,1921,Reproduction
ILLU_10488_233_0,,,,,,1438,,1911,Reproduction
ILLU_15293_28_0,,,,,,1476,,1875,Reproduction
ILLU_13260_590_0,,,,,,1351,,1904,Reproduction
ILLU_16008_221_0,,,,,,1479,,1907,Architecture_decoration
ILLU_10487_106_1,,,,,,1438,,1910,Reproduction
ILLU_10672_73_0,,,,,,1438,,1906,Reproduction
ILLU_10932_374_0,,,,,,1368,,1912,Sculpture
ILLU_10368_92_0,,,,,,1368,,1929,Sculpture
ILLU_14959_396_0,,,,,,1473,,1922,Reproduction
ILLU_10952_477_1,,,,,,1368,,1915,Reproduction
ILLU_11501_233_0,,,,,,1438,,1926,Reproduction
ILLU_16002_127_1,,,,,,1473,,1929,Reproduction
ILLU_13298_75_0,,,,,,1351,,1922,Reproduction
ILLU_13353_46_0,,,,,,1351,,1928,Sculpture
ILLU_10640_50_0,,,,,,1368,,1909,Reproduction
ILLU_15316_485_0,,,,,,1476,,1884,Reproduction
ILLU_14352_547_5,,,,,,1484,,1929,Reproduction
ILLU_10556_271_0,,,,,,1368,,1910,Reproduction
ILLU_14406_296_0,,,,,,1485,,1896,Reproduction
ILLU_14992_266_3,,,,,,1302,,1926,Reproduction
ILLU_10917_259_0,,,,,,1438,,1916,Architecture_decoration
ILLU_13068_119_0,,,,,,1351,,1911,Reproduction
ILLU_13262_217_1,,,,,,1351,,1905,Reproduction
ILLU_10772_293_0,,,,,,1368,,1889,Reproduction
ILLU_14280_172_2,,,,,,1408,,1935,Reproduction
ILLU_15039_13_0,,,,,,1488,,1920,Reproduction
ILLU_14963_183_0,,,,,,1473,,1923,Reproduction
ILLU_11309_23_0,,,,,,1438,,1913,Reproduction
ILLU_10351_397_0,,,,,,1438,,1912,Architecture_decoration
ILLU_12030_2603_3,,,,,,1384,,1934,Sculpture
ILLU_14982_425_4,,,,,,1473,,1927,Reproduction
ILLU_14258_325_2,,,,,,1302,,1933,Reproduction
ILLU_15358_233_0,,,,,,1408,,1909,Reproduction
ILLU_15715_153_0,,,,,,1479,,1905,Reproduction
ILLU_11593_217_0,,,,,,1368,,1938,Architecture_decoration
ILLU_11374_410_0,,,,,,1336,,1926,Reproduction
ILLU_15313_187_0,,,,,,1476,,1882,Reproduction
ILLU_15409_360_1,,,,,,1600,,1898,Sculpture
ILLU_14413_59_0,,,,,,1479,,1916,Architecture_decoration
ILLU_14302_113_0,,,,,,1302,,1930,Reproduction
ILLU_11401_729_0,,,,,,1336,,1923,Reproduction
ILLU_15026_18_1,,,,,,1488,,1920,Reproduction
ILLU_11508_29_0,,,,,,1438,,1926,Sculpture
ILLU_10875_316_0,,,,,,1438,,1903,Sculpture
ILLU_11494_324_0,,,,,,1438,,1932,Reproduction
ILLU_12766_515205_1,,,,,,1384,,1932,Reproduction
ILLU_15345_119_1,,,,,,1279,,1902,Reproduction
ILLU_15680_71_0,,,,,,1479,,1912,Reproduction
ILLU_10530_259_0,,,,,,1368,,1887,Reproduction
ILLU_15395_203_1,,,,,,1279,,1927,Reproduction
ILLU_13289_107_0,,,,,,1351,,1921,Reproduction
ILLU_14400_9_1,,,,,,1479,,1916,Reproduction
ILLU_12027_1403_0,,,,,,1384,,1934,Reproduction
ILLU_13337_353_0,,,,,,1351,,1927,Reproduction
ILLU_11403_798_2,,,,,,1336,,1923,Reproduction
ILLU_11416_314_0,,,,,,1336,,1927,Reproduction
ILLU_12764_503_0,,,,,,1384,,1932,Reproduction
ILLU_13059_129_0,,,,,,1351,,1909,Sculpture
ILLU_10387_28_0,,,,,,1438,,1909,Sculpture
ILLU_15213_540_0,,,,,,1463,,1908,Reproduction
ILLU_12250_4904_3,,,,,,1384,,1933,Reproduction
ILLU_11471_54_0,,,,,,1438,,1920,Reproduction
ILLU_14362_145_1,,,,,,1484,,1932,Reproduction
ILLU_11452_251_0,,,,,,1336,,1930,Reproduction
ILLU_13073_208_0,,,,,,1351,,1912,Reproduction
ILLU_13257_153_0,,,,,,1351,,1904,Reproduction
ILLU_10560_359_0,,,,,,1368,,1909,Reproduction
ILLU_13066_236_1,,,,,,1351,,1911,Architecture_decoration
ILLU_15949_81_0,,,,,,1302,,1932,Reproduction
ILLU_10955_41_0,,,,,,1438,,1916,Reproduction
ILLU_14964_247_0,,,,,,1473,,1923,Architecture_decoration
ILLU_11298_243_0,,,,,,1336,,1919,Reproduction
ILLU_13381_104_0,,,,,,1351,,1929,Reproduction
ILLU_10175_255_0,,,,,,1439,,1899,Reproduction
ILLU_10949_19_0,,,,,,1438,,1914,Sculpture
ILLU_11363_25_2,,,,,,1336,,1926,Sculpture
ILLU_12763_2307_1,,,,,,1384,,1931,Reproduction
ILLU_10552_17_0,,,,,,1368,,1904,Reproduction
ILLU_11902_118_0,,,,,,1351,,1898,Reproduction
ILLU_11747_4203_0,,,,,,1384,,1930,Reproduction
ILLU_12028_1703_1,,,,,,1384,,1934,Reproduction
ILLU_12192_2111_0,,,,,,1384,,1931,Reproduction
ILLU_14351_139_3,,,,,,1484,,1929,Reproduction
ILLU_11256_246_0,,,,,,1336,,1914,Reproduction
ILLU_10784_525_1,,,,,,1438,,1910,Reproduction
ILLU_12619_224_1,,,,,,1438,,1913,Reproduction
ILLU_10984_166_0,,,,,,1374,,1913,Reproduction
ILLU_14982_421_0,,,,,,1473,,1927,Reproduction
ILLU_10888_645_1,,,,,,1336,,1925,Reproduction
ILLU_16290_41_0,,,,,,1302,,1946,Reproduction
ILLU_15362_143_0,,,,,,1279,,1910,Reproduction
ILLU_15345_83_0,,,,,,1279,,1902,Architecture_decoration
ILLU_11380_110_0,,,,,,1336,,1928,Reproduction
ILLU_13368_71_0,,,,,,1351,,1929,Reproduction
ILLU_15347_134_2,,,,,,1279,,1904,Reproduction
ILLU_14963_198_3,,,,,,1473,,1923,Reproduction
ILLU_15177_6_0,,,,,,1491,,1917,Reproduction
ILLU_13267_320_0,,,,,,1351,,1914,Reproduction
ILLU_14282_85_1,,,,,,1302,,1928,Reproduction
ILLU_15371_367_0,,,,,,1600,,1885,Reproduction
ILLU_12032_4402_1,,,,,,1384,,1934,Reproduction
ILLU_16010_140_1,,,,,,1473,,1931,Reproduction
ILLU_11328_610_0,,,,,,1336,,1920,Reproduction
ILLU_14413_66_2,,,,,,1479,,1916,Reproduction
ILLU_11428_445_1,,,,,,1336,,1927,Reproduction
ILLU_13340_156_2,,,,,,1351,,1927,Reproduction
ILLU_12234_602_0,,,,,,1384,,1933,Reproduction
ILLU_10759_421_0,,,,,,1368,,1906,Reproduction
ILLU_12006_102_4,,,,,,1384,,1936,Reproduction
ILLU_16302_329_1,,,,,,1302,,1949,Reproduction
ILLU_10560_355_0,,,,,,1368,,1909,Reproduction
ILLU_14989_118_0,,,,,,1473,,1930,Reproduction
ILLU_11471_58_0,,,,,,1438,,1920,Sculpture
ILLU_12031_2704_1,,,,,,1384,,1934,Reproduction
ILLU_10720_484_0,,,,,,1438,,1903,Reproduction
ILLU_14934_21_0,,,,,,1484,,1925,Reproduction
ILLU_12201_4903_1,,,,,,1384,,1931,Sculpture
ILLU_10670_207_0,,,,,,1438,,1903,Reproduction
ILLU_11305_394_1,,,,,,1438,,1913,Reproduction
ILLU_10767_101_0,,,,,,1368,,1892,Reproduction
ILLU_11426_377_0,,,,,,1336,,1927,Architecture_decoration
ILLU_15866_1_1,,,,,,1312,,1927,Reproduction
ILLU_14970_233_0,,,,,,1473,,1925,Reproduction
ILLU_10664_346_1,,,,,,1438,,1910,Reproduction
ILLU_10720_479_0,,,,,,1438,,1903,Architecture_decoration
ILLU_13056_329_0,,,,,,1351,,1907,Architecture_decoration
ILLU_13312_26_0,,,,,,1351,,1925,Reproduction
ILLU_15691_123_0,,,,,,1479,,1911,Reproduction
ILLU_10654_154_0,,,,,,1368,,1911,Reproduction
ILLU_11412_1013_2,,,,,,1336,,1924,Reproduction
ILLU_13078_144_0,,,,,,1351,,1912,Architecture_decoration
ILLU_13331_305_0,,,,,,1351,,1927,Sculpture
ILLU_13381_108_0,,,,,,1351,,1929,Reproduction
ILLU_13408_311_1,,,,,,1351,,1932,Sculpture
ILLU_11321_146_0,,,,,,1336,,1920,Reproduction
ILLU_10547_97_0,,,,,,1368,,1898,Reproduction
ILLU_11600_107_0,,,,,,1336,,1909,Reproduction
ILLU_10943_304_0,,,,,,1368,,1913,Reproduction
ILLU_10981_85_0,,,,,,1417,,1911,Reproduction
ILLU_14375_48_0,,,,,,1302,,1928,Architecture_decoration
ILLU_15375_163_0,,,,,,1600,,1886,Reproduction
ILLU_11595_265_1,,,,,,1368,,1939,Reproduction
ILLU_13262_226_1,,,,,,1351,,1905,Reproduction
ILLU_11510_148_0,,,,,,1438,,1927,Architecture_decoration
ILLU_14297_334_0,,,,,,1302,,1929,Reproduction
ILLU_11620_629_0,,,,,,1336,,1910,Reproduction
ILLU_14934_23_2,,,,,,1484,,1925,Reproduction
ILLU_14972_411_1,,,,,,1473,,1925,Sculpture
ILLU_10645_303_0,,,,,,1438,,1903,Reproduction
ILLU_15334_314_0,,,,,,1408,,1909,Reproduction
ILLU_14270_72_0,,,,,,1389,,1929,Reproduction
ILLU_13050_174_3,,,,,,1351,,1903,Reproduction
ILLU_15717_210_0,,,,,,1479,,1906,Sculpture
ILLU_13265_207_0,,,,,,1351,,1913,Reproduction
ILLU_11356_509_0,,,,,,1336,,1925,Reproduction
ILLU_14987_376_0,,,,,,1473,,1929,Reproduction
ILLU_11374_405_1,,,,,,1336,,1926,Sculpture
ILLU_14405_29_2,,,,,,1302,,1938,Reproduction
ILLU_15696_262_0,,,,,,1479,,1912,Reproduction
ILLU_10653_250_0,,,,,,1368,,1908,Reproduction
ILLU_15291_371_0,,,,,,1408,,1909,Sculpture
ILLU_14368_482_0,,,,,,1484,,1929,Reproduction
ILLU_15301_30_0,,,,,,1476,,1879,Reproduction
ILLU_14410_189_1,,,,,,1479,,1909,Reproduction
ILLU_10922_519_0,,,,,,1368,,1911,Reproduction
ILLU_15345_72_0,,,,,,1279,,1902,Architecture_decoration
ILLU_12025_1102_2,,,,,,1384,,1934,Reproduction
ILLU_14964_249_2,,,,,,1473,,1923,Architecture_decoration
ILLU_13403_22_0,,,,,,1351,,1932,Sculpture
ILLU_14288_92_1,,,,,,1389,,1929,Reproduction
ILLU_15400_70_3,,,,,,1279,,1932,Architecture_decoration
ILLU_15190_169_0,,,,,,1484,,1927,Reproduction
ILLU_10932_378_0,,,,,,1368,,1912,Sculpture
ILLU_10467_496_0,,,,,,1438,,1908,Reproduction
ILLU_11416_181_0,,,,,,1336,,1927,Architecture_decoration
ILLU_10479_245_0,,,,,,1438,,1910,Reproduction
ILLU_11416_23_0,,,,,,1336,,1927,Reproduction
ILLU_14405_32_1,,,,,,1302,,1938,Reproduction
ILLU_14951_95_0,,,,,,1473,,1920,Reproduction
ILLU_11310_176_0,,,,,,1438,,1913,Reproduction
ILLU_14977_295_3,,,,,,1473,,1926,Reproduction
ILLU_15293_123_0,,,,,,1476,,1875,Reproduction
ILLU_12199_4704_1,,,,,,1384,,1931,Reproduction
ILLU_13053_552_0,,,,,,1351,,1903,Object
ILLU_16014_384_1,,,,,,1473,,1931,Reproduction
ILLU_11309_97_0,,,,,,1438,,1913,Reproduction
ILLU_14957_195_1,,,,,,1473,,1922,Reproduction
ILLU_10787_34_1,,,,,,1438,,1909,Reproduction
ILLU_15680_59_1,,,,,,1479,,1912,Reproduction
ILLU_12036_122_2,,,,,,1384,,1935,Reproduction
ILLU_11413_1021_1,,,,,,1336,,1924,Reproduction
ILLU_15892_144_0,,,,,,1477,,1905,Reproduction
ILLU_15733_27_0,,,,,,1400,,1930,Reproduction
ILLU_11482_47_0,,,,,,1438,,1922,Reproduction
ILLU_15334_329_0,,,,,,1408,,1909,Reproduction
ILLU_14306_333_1,,,,,,1302,,1930,Reproduction
ILLU_14982_410_0,,,,,,1473,,1927,Reproduction
ILLU_13385_298_0,,,,,,1351,,1930,Reproduction
ILLU_13075_306_0,,,,,,1351,,1912,Architecture_decoration
ILLU_12434_158_0,,,,,,1351,,1931,Reproduction
ILLU_12034_93_3,,,,,,1384,,1935,Reproduction
ILLU_13340_165_0,,,,,,1351,,1927,Reproduction
ILLU_12243_2404_0,,,,,,1384,,1933,Reproduction
ILLU_11508_25_0,,,,,,1438,,1926,Sculpture
ILLU_14299_122_0,,,,,,1302,,1930,Reproduction
ILLU_11475_71_0,,,,,,1438,,1921,Architecture_decoration
ILLU_11412_1008_1,,,,,,1336,,1924,Reproduction
ILLU_11550_259_1,,,,,,1438,,1925,Reproduction
ILLU_10872_247_0,,,,,,1368,,1892,Reproduction
ILLU_11420_150_1,,,,,,1336,,1927,Reproduction
ILLU_15031_12_1,,,,,,1488,,1920,Reproduction
ILLU_12726_323313_0,,,,,,1384,,1940,Reproduction
ILLU_16436_4_1,,,,,,1311,,1950,Reproduction
ILLU_10955_70_0,,,,,,1438,,1916,Reproduction
