ID,Volume_ID,_journal-id,liens iiif,liens de citation (page),liens de citation (volume),bibliographie
15776,7454,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k63439714/canvas/f2,https://gallica.bnf.fr/ark:/12148/bpt6k63439714/canvas/f2,,"N° 38, p. 306"
15590,7455,1533.0,,,,"n° 38, p. 800-801"
15961,7458,1521.0,,,,"N° 4, nov./déc. 1925"
14296,7459,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f155,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f155,,"4e année, 1929, n° 4, p. 143-148"
15761,7460,1400.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61019990/canvas/f53,https://gallica.bnf.fr/ark:/12148/bpt6k61019990/canvas/f53,,"n° 4, p. 17-18"
15786,7461,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k63442370/canvas/f5,https://gallica.bnf.fr/ark:/12148/bpt6k63442370/canvas/f5,,"N° 4, p. 29-30"
15760,7462,1400.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61019990/canvas/f2,https://gallica.bnf.fr/ark:/12148/bpt6k61019990/canvas/f2,,"n° 4, p. 4"
14990,7463,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97954213/canvas/f85,https://gallica.bnf.fr/ark:/12148/bpt6k97954213/canvas/f85,,"n° 4, p. 77-81"
15819,7464,1400.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61019990/canvas/f54,https://gallica.bnf.fr/ark:/12148/bpt6k61019990/canvas/f54,,"n° 4, p. 18"
15834,7466,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6202483z/canvas/f2,https://gallica.bnf.fr/ark:/12148/bpt6k6202483z/canvas/f2,,"n° 40, p. 334"
15497,7468,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6344333p/canvas/f2,https://gallica.bnf.fr/ark:/12148/bpt6k6344333p/canvas/f2,,"N° 41, p. 394"
15591,7471,1533.0,,,,"n° 42, p. 925"
15602,7477,1533.0,,,,"n° 45, p. 1036-1037"
15603,7478,1533.0,,,,"n° 47, p. 1102"
15613,7484,1533.0,,,,"n° 48, p. 1124-1126"
15604,7485,1533.0,,,,"n° 48, p. 1127-1128"
15605,7489,1533.0,,,,"n° 49, p. 1151-1164"
15962,7490,1521.0,,,,"N° 5, [s.p.]"
14488,7492,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62015830/canvas/f4,https://gallica.bnf.fr/ark:/12148/bpt6k62015830/canvas/f4,,"N° 5, p. 36-37"
15827,7493,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6202964b/canvas/f5,https://gallica.bnf.fr/ark:/12148/bpt6k6202964b/canvas/f5,,"n° 5, p. 37-38"
15883,7494,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62129510/canvas/f5,https://gallica.bnf.fr/ark:/12148/bpt6k62129510/canvas/f5,,"n° 5, p. 41-42"
15836,7495,1534.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1073374c/canvas/f667,https://gallica.bnf.fr/ark:/12148/bpt6k1073374c/f667.item,,"n° 5, p. 599-601"
15950,7496,1400.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6102006j/canvas/f47,https://gallica.bnf.fr/ark:/12148/bpt6k6102006j/canvas/f47,,"N° 5, p.17"
15954,7497,1400.0,,x,,"n° 5, p. 4"
15606,7501,1533.0,,,,"N° 50, p. 1179-1181"
15608,7518,1533.0,,,,"N° 55, p. 1308"
15968,7519,1533.0,,,,"n° 55, p. 1312"
15609,7520,1533.0,,,,"N° 55, p. 1315"
15610,7521,1533.0,,,,"N° 55, p. 1317"
15607,7522,1533.0,,,,"N° 55, p.1298-1299"
15611,7525,1533.0,,,,"n° 56, p. 1339-1340"
15383,7526,1308.0,,,https://gallica.bnf.fr/ark:/12148/bpt6k6343939x/f1.image,N° 6
15850,7527,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6201009q/canvas/f2,https://gallica.bnf.fr/ark:/12148/bpt6k6201009q/canvas/f2,,"n° 6, p. 43"
15779,7528,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6343939x/canvas/f5,https://gallica.bnf.fr/ark:/12148/bpt6k6343939x/canvas/f5,,"n° 6, p. 45"
15845,7529,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6201373x/canvas/f5,https://gallica.bnf.fr/ark:/12148/bpt6k6201373x/canvas/f5,,"n° 6, p. 45-46"
15790,7530,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6202884r/canvas/f6,https://gallica.bnf.fr/ark:/12148/bpt6k6202884r/canvas/f6,,"N° 6, p. 46"
14998,7531,1398.0,,,,"n° 6, p. 6# ///// #C. V. (= ggf. dt. Korrespondent, da er die dt. Maler als ""unsere"" bezeichnet)"
15733,7532,1400.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6149118c/canvas/f24,https://gallica.bnf.fr/ark:/12148/bpt6k6149118c/canvas/f24,,"n° 6, p. 7-9"
15612,7533,1533.0,,,,"n° 62, p. 1538-1542 (1ère partie)"
15948,7534,1533.0,,,,"n° 63, p. 1573-1578"
14379,7535,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97953470/canvas/f162,https://gallica.bnf.fr/ark:/12148/bpt6k97953470/f162.item,,"n° 6-7, p. 308"
15994,7536,1521.0,,,,N° 7 [s.p.] (Numéro spécial Paul Klee)
15995,7537,1521.0,,,,"N° 7, [s.p.] (numéro spécial Paul Klee)"
15953,7543,1400.0,,x,,"n° 7, p. 1-4"
15784,7544,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62054597/canvas/f5,https://gallica.bnf.fr/ark:/12148/bpt6k62054597/canvas/f5,,"N° 7, p. 53-54"
15888,7545,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6212953t/canvas/f3,https://gallica.bnf.fr/ark:/12148/bpt6k6212953t/canvas/f3,,"n° 7, p. 55-56"
15766,7546,1456.0,,,,"n° 73, p. 196-202"
14991,7549,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97954213/canvas/f222,https://gallica.bnf.fr/ark:/12148/bpt6k97954213/canvas/f222,,"n° 8, p. 214"
14985,7550,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226026x/canvas/f309,https://gallica.bnf.fr/ark:/12148/bpt6k4226026x/canvas/f309,,"n° 8, p. 295"
15767,7551,1450.0,,,,"N° 8, p. 458-468"
15814,7552,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6202886k/canvas/f6,https://gallica.bnf.fr/ark:/12148/bpt6k6202886k/canvas/f6,,"n° 8, p. 62-63"
14319,7553,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9796461x/canvas/f400,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f400,,"7e année, 1932, n° 8-10, p. 358-364"
15820,7562,1400.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6149128r/canvas/f47,https://gallica.bnf.fr/ark:/12148/bpt6k6149128r/canvas/f47,,"n° 9, p. 17-19"
15951,7563,1400.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6149128r/canvas/f57,https://gallica.bnf.fr/ark:/12148/bpt6k6149128r/canvas/f57,,"n° 9, p. 23"
14992,7564,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97954213/canvas/f265,https://gallica.bnf.fr/ark:/12148/bpt6k97954213/canvas/f265,,"n° 9, p. 259-262 (Texte p. 259)"
14986,7565,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226026x/canvas/f336,https://gallica.bnf.fr/ark:/12148/bpt6k4226026x/canvas/f336,,"n° 9, p. 322-330 [texte p. 323-325, 327, 329, 330]"
15542,7566,1487.0,,,,"n° 9, p. 65"
15634,7567,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6208714m/canvas/f3,https://gallica.bnf.fr/ark:/12148/bpt6k6208714m/canvas/f3,,"N° 9, p.67-68"
15509,7568,1524.0,,,,"n° 97, p. 354"
15765,7569,1526.0,,,,"N° spécial ""Le romantisme allemand"", article p. 41-50"
15983,7570,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952378/canvas/f410,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f410,,p. 6
15980,7571,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952378/canvas/f405,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f405,,"n° ?, p. 2"
15981,7572,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952378/canvas/f410,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f410,,"2e année, p. 6"
15979,7573,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952378/canvas/f402,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f402,,"n° 1 (?), p. 6"
14955,7579,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226049x/canvas/f26,https://gallica.bnf.fr/ark:/12148/bpt6k4226049x/f26.item,,"n° 1, p. 14-19 [texte p. 14]"
15699,7580,1480.0,,,,"N°1, p. 23-41"
14292,7581,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f40,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f40,,"4e année, 1929, n° 1, p. 28-33"
14375,7582,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f46,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f46,,"n° 1, p. 34-38 [Texte : p. 35]"
14323,7583,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226096k/canvas/f49,https://gallica.bnf.fr/ark:/12148/bpt6k4226096k/f49.item,,"n° 1, p. 35"
14376,7584,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f59,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f59,,"n° 1, p. 47"
14374,7585,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f63,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f63,,"n° 1, p. 51-53"
14293,7586,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f68,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f68,,"4e année, 1929, n° 1, p. 56"
15823,7587,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6202960p/canvas/f17,https://gallica.bnf.fr/ark:/12148/bpt6k6202960p/canvas/f17,,"n°1, p. 7"
16015,7588,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226030t/canvas/f287,https://gallica.bnf.fr/ark:/12148/bpt6k4226030t/f287.item,,"n° 1, p. 3"
16006,7589,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226096k/canvas/f53,https://gallica.bnf.fr/ark:/12148/bpt6k4226096k/canvas/f53,,"n° 1, p. 39-42"
14301,7590,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952556/canvas/f55,https://gallica.bnf.fr/ark:/12148/bpt6k97952556/canvas/f55,,"5e année, 1930, n° 1, p. 45-51"
14377,7591,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f346,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f346,,"n° 10, p. 370-377 (Texte : p. 371-372)"
14291,7592,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f423,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f423,,"3e année, 1928, n° 10, p. 447-448"
15828,7593,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62029680/canvas/f7,https://gallica.bnf.fr/ark:/12148/bpt6k62029680/canvas/f7,,"n°10, p. 79"
15987,7594,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952378/canvas/f449,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f449,,"n° 10, p. 1-2"
16028,7595,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k42260458/canvas/f435,https://gallica.bnf.fr/ark:/12148/bpt6k42260458/canvas/f435,,"n° 10, p. 369-370"
14378,7596,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f358,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f358,,"n° 10, p. 382-387 (Texte : p. 383-384)"
15989,7597,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f427,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f427,,"n° 10, p. 451-452 (Texte : p. 451)"
15988,7598,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f429,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f429,,"n° 10, p. 453"
14959,7600,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226049x/canvas/f395,https://gallica.bnf.fr/ark:/12148/bpt6k4226049x/f395.item,,"n° 12, p. 391-394"
15949,7601,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9796461x/canvas/f75,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f75,,"n° 1-2, p. 57-65 [Texte p. 57, 58, 60, 62, 64, 65]"
14405,7602,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97927179/canvas/f19,https://gallica.bnf.fr/ark:/12148/bpt6k97927179/canvas/f19,,"n° 1-2, p. 7-28 (Texte : p. 7-10)"
14822,7603,1550.0,,x,,"n°139, p. 71-94"
15957,7609,1521.0,,,,"N°2, [s.p.]"
15824,7612,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62029613/canvas/f2,https://gallica.bnf.fr/ark:/12148/bpt6k62029613/canvas/f2,,"n°2, p. 10"
14956,7613,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226049x/canvas/f65,https://gallica.bnf.fr/ark:/12148/bpt6k4226049x/f65.item,,"n° 2, p. 53-64"
14283,7614,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f105,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f105,,"3e année, 1928, n° 2, p. 93"
14302,7615,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952556/canvas/f105,https://gallica.bnf.fr/ark:/12148/bpt6k97952556/canvas/f105,,"5e année, 1930, n° 2, p. 95-103"
14308,7616,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226316k/canvas/f123,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f123,,"6e année, 1931, n° 2, p. 111"
14295,7617,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f133,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f133,,"4e année, 1929, n° 2-3, p. 121"
14751,7618,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f134,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f134,,"n° 2-3, p. 122"
15977,7619,1302.0,,x,,"n° 2-3, p. 123"
14284,7620,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f144,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f144,,"3e année, 1928, n° 3, p. 132-134"
15807,7622,1308.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6204403j/canvas/f8,https://gallica.bnf.fr/ark:/12148/bpt6k6204403j/canvas/f8,,"n°3, p. 44"
14951,7623,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226017z/canvas/f89,https://gallica.bnf.fr/ark:/12148/bpt6k4226017z/f89.item,,"n° 3, p. 73-78"
16002,7624,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226026x/canvas/f123,https://gallica.bnf.fr/ark:/12148/bpt6k4226026x/canvas/f123,,"n° 3, p. 109-114"
16010,7625,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226096k/canvas/f140,https://gallica.bnf.fr/ark:/12148/bpt6k4226096k/f140.item,,"n°3, p.126-127"
14285,7626,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f147,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f147,,"3e année, 1928, n° 3, p. 135-139"
14300,7627,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952556/canvas/f163,https://gallica.bnf.fr/ark:/12148/bpt6k97952556/canvas/f163,,"5e année, 1930, n° 3, p. 153-157"
14303,7628,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952556/canvas/f176,https://gallica.bnf.fr/ark:/12148/bpt6k97952556/canvas/f176,,"5e année, 1930, n° 3, p. 166"
14952,7629,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226018c/canvas/f59,https://gallica.bnf.fr/ark:/12148/bpt6k4226018c/f59.item,,"n° 3, p. 85-93"
14315,7630,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9796461x/canvas/f167,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f167,,"7e année, 1932, n° 3-5, p. 141-144"
14316,7631,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9796461x/canvas/f178,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f178,,"7e année, 1932, n° 3-5, p. 152-153"
14317,7632,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9796461x/canvas/f182,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f182,,"7e année, 1932, n° 3-5, p. 156"
14953,7633,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226018c/canvas/f101,https://gallica.bnf.fr/ark:/12148/bpt6k4226018c/canvas/f101,,"n° 4, p. 127"
14309,7634,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226316k/canvas/f226,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f226,,"6e année, 1931, n° 4, p. 215-216"
14310,7635,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226316k/canvas/f238,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f238,,"6e année, 1931, n° 4, p. 227"
16016,7636,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226030t/canvas/f319,https://gallica.bnf.fr/ark:/12148/bpt6k4226030t/f319.item,,"n° 4, p. 11"
15432,7637,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f171,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f171,,"n° 4, p. 159-160"
16026,7638,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k42260458/canvas/f213,https://gallica.bnf.fr/ark:/12148/bpt6k42260458/canvas/f213,,"n°4, p.175"
14949,7646,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226017z/canvas/f183,https://gallica.bnf.fr/ark:/12148/bpt6k4226017z/canvas/f183,,"n° 5, p. 161-162"
16011,7647,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226096k/canvas/f223,https://gallica.bnf.fr/ark:/12148/bpt6k4226096k/canvas/f223,,"n° 5, p. 208-211"
14304,7648,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952556/canvas/f283,https://gallica.bnf.fr/ark:/12148/bpt6k97952556/canvas/f283,,"5e année, 1930, n° 5, p. 273-274"
16017,7649,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226030t/canvas/f328,https://gallica.bnf.fr/ark:/12148/bpt6k4226030t/f328.item,,"n° 5, p. 8"
14311,7650,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226316k/canvas/f280,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f280,,"6e année, 1931, n° 5-6, p. 269-275"
14312,7651,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226316k/canvas/f287,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f287,,"6e année, 1931, n° 5-6, p. 276-279"
14254,7652,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97953470/canvas/f186,https://gallica.bnf.fr/ark:/12148/bpt6k97953470/canvas/f186,,"9e année, 1934, n° 5-8, p. 178-184"
14256,7653,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97953470/canvas/f201,https://gallica.bnf.fr/ark:/12148/bpt6k97953470/canvas/f201,,"9e année, 1934, n° 5-8, p. 193-196"
14957,7657,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226049x/canvas/f191,https://gallica.bnf.fr/ark:/12148/bpt6k4226049x/f191.item,,"n° 6, p. 179-184 [texte p. 182, 183, 184]"
15729,7658,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k42261995/canvas/f260,https://gallica.bnf.fr/ark:/12148/bpt6k42261995/canvas/f260,,"n° 6, p. 233"
14325,7659,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226096k/canvas/f274,https://gallica.bnf.fr/ark:/12148/bpt6k4226096k/canvas/f274,,"n° 6, p. 260-261"
14306,7660,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952556/canvas/f331,https://gallica.bnf.fr/ark:/12148/bpt6k97952556/canvas/f331,,"5e année, 1930, n° 6, p. 321-329"
14305,7661,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952556/canvas/f310,https://gallica.bnf.fr/ark:/12148/bpt6k97952556/canvas/f310,,"5e année, 1930, n° 6, p. 300-306"
14318,7662,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9796461x/canvas/f315,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f315,,"7e année, 1932, n° 6-7, p. 281-285"
16018,7663,1473.0,,,https://gallica.bnf.fr/ark:/12148/bpt6k4226030t,n° 7
15943,7664,1400.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61491243/canvas/f45,https://gallica.bnf.fr/ark:/12148/bpt6k61491243/canvas/f45,,"n° 7, p. 19-21"
14289,7665,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f271,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f271,,"3e année, 1928, n° 7, p. 295-302"
14297,7666,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f326,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f326,,"4e année, 1929, n° 7, p. 322-329"
16021,7668,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4227219s/canvas/f309,https://gallica.bnf.fr/ark:/12148/bpt6k4227219s/f309.item,,"n° 7, p. 265"
16023,7669,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4227219s/canvas/f311,https://gallica.bnf.fr/ark:/12148/bpt6k4227219s/f311.item,,"n° 7, p. 267"
16012,7670,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226096k/canvas/f325,https://gallica.bnf.fr/ark:/12148/bpt6k4226096k/f325.item,,"n° 7, p. 311-312"
16019,7671,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226030t/canvas/f344,https://gallica.bnf.fr/ark:/12148/bpt6k4226030t/f344.item,,"n° 7, p. 8"
14314,7672,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226316k/canvas/f390,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f390,,"6e année, 1931, n° 7-8, p. 379"
15984,7673,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952378/canvas/f439,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f439,,"n° 7-8, p. 3"
15986,7673,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97952378/canvas/f439,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f439,,"n° 7-8, p. 3"
14313,7674,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226316k/canvas/f365,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f365,,"6e année, 1931, n° 7-8, p. 354-357"
14958,7675,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226049x/canvas/f254,https://gallica.bnf.fr/ark:/12148/bpt6k4226049x/f254.item,,"n° 8, p. 242-245"
16024,7676,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k42261995/canvas/f336,https://gallica.bnf.fr/ark:/12148/bpt6k42261995/canvas/f336,,"n° 8, p. 306"
16003,7677,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226026x/canvas/f325,https://gallica.bnf.fr/ark:/12148/bpt6k4226026x/canvas/f325,,"n° 8, p. 311"
14408,7678,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k42263474/canvas/f224,https://gallica.bnf.fr/ark:/12148/bpt6k42263474/canvas/f224,,"n° 8-10, p. 209-212"
14373,7679,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f413,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f413,,"n °8-9, p. 409-411 (Texte : p. 409-410)"
14298,7680,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795472d/canvas/f416,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f416,,"4e année, 1929, n° 8-9, p. 412-415"
14412,7682,1277.0,,,,"n° 9, n.p."
14954,7683,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226018c/canvas/f265,https://gallica.bnf.fr/ark:/12148/bpt6k4226018c/f265.item,,"n° 9, p. 290-291"
14290,7684,1302.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9795256m/canvas/f334,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f334,,"3e année, 1928, n° 9, p. 358"
16027,7685,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k42260458/canvas/f424,https://gallica.bnf.fr/ark:/12148/bpt6k42260458/canvas/f424,,"n° 9, p. 360"
16014,7686,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226096k/canvas/f383,https://gallica.bnf.fr/ark:/12148/bpt6k4226096k/canvas/f383,,"n° 9, p. 368-371 [texte p. 369]"
16020,7687,1473.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226030t/canvas/f387,https://gallica.bnf.fr/ark:/12148/bpt6k4226030t/canvas/f387,,"n° 9, p. III"
10592,7688,1630.0,,,,"NF 1.1890, S. 1-2"
10733,7689,1630.0,,,,"NF 10.1898/99.4, S. 86-92"
10424,7690,1630.0,,,,"NF 11.1900.3, S. 49-55"
10795,7691,1630.0,,,,"NF 11.1900.9, S. 205-212; NF 11.1900.10, S. 219-228; NF 11.1900.11, S. 241-250; NF 11.1900.12, S. 281-291"
10598,7692,1630.0,,,,"NF 12.1901.4, S. 93-95"
10599,7693,1630.0,,,,"NF 12.1901.6, S. 122-127"
10600,7694,1630.0,,,,"NF 12.1901.8, S. 169-177"
10601,7695,1630.0,,,,"NF 13.1902.1, S. 5-12"
